SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
LINDEN ELEMENTARY SCHOOL,1009 SCHOOL HOUSE LN,LINDEN,NAVAJO,85901,NO,,PUBLIC,32,59.4%,0.0%,59.4%,62.5%,0.0%,62.5%,56.3%,0.0%,56.3%,78.1%,0.0%,78.1%,87.5%,0.0%,87.5%,0.0%,0.0%,0.0%
LINEWEAVER ELEMENTARY SCHOOL,461 S BRYANT AVE,TUCSON,PIMA,85711,YES,RN,PUBLIC,67,92.5%,0.0%,92.5%,95.5%,0.0%,95.5%,92.5%,0.0%,92.5%,98.5%,0.0%,98.5%,97.0%,0.0%,97.0%,0.0%,0.0%,0.0%
LITCHFIELD ELEMENTARY SCHOOL,13825 W WIGWAM BLVD,LITCHFIELD PARK,MARICOPA,85340,YES,LPN,PUBLIC,84,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,98.8%,1.2%,100.0%,97.6%,2.4%,100.0%,3.6%,0.0%,1.2%
LITTLE RED SCHOOLHOUSE,HWY 82 & DUQUESNE RD,NOGALES,SANTA CRUZ,85621,NO,,PUBLIC,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LITTLETON ELEMENTARY SCHOOL,1252 S 115TH AVE,CASHION,MARICOPA,85323,NO,,PUBLIC,75,97.3%,1.3%,100.0%,97.3%,1.3%,100.0%,98.7%,1.3%,100.0%,97.3%,1.3%,100.0%,98.7%,1.3%,100.0%,1.3%,0.0%,1.3%
LOMA LINDA ELEMENTARY SCHOOL,2002 E CLARENDON AVE,PHOENIX,MARICOPA,85016,YES,RN,PUBLIC,48,91.7%,2.1%,93.8%,93.8%,0.0%,93.8%,95.8%,0.0%,95.8%,97.9%,0.0%,97.9%,97.9%,0.0%,97.9%,2.1%,0.0%,0.0%
LONE MOUNTAIN ELEMENTARY SCHOOL,5250 E MONTGOMERY RD,CAVE CREEK,MARICOPA,85331,NO,,PUBLIC,44,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,90.9%,9.1%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,9.1%,0.0%,2.3%
LONGFELLOW ELEMENTARY SCHOOL,345 S HALL ST,MESA,MARICOPA,85204,YES,RN,PUBLIC,62,96.8%,0.0%,96.8%,96.8%,0.0%,96.8%,96.8%,0.0%,96.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LONGVIEW ELEMENTARY SCHOOL,1209 E INDIAN SCHOOL RD,PHOENIX,MARICOPA,85014,YES,LPN,PUBLIC,66,90.9%,4.5%,95.5%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,90.9%,4.5%,95.5%,95.5%,4.5%,100.0%,4.5%,0.0%,4.5%
LOOKOUT MOUNTAIN SCHOOL,15 W CORAL GABLES DR,PHOENIX,MARICOPA,85023,NO,,PUBLIC,141,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,95.7%,4.3%,100.0%,97.2%,2.1%,100.0%,97.9%,2.1%,100.0%,5.7%,0.0%,2.1%
LORETTO CATHOLIC SCHOOL,1200 14TH ST,DOUGLAS,COCHISE,85607,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LOS AMIGOS ELEMENTARY SCHOOL,2200 E DREXEL RD,TUCSON,PIMA,85706,YES,RN,PUBLIC,38,97.4%,2.6%,100.0%,100.0%,0.0%,100.0%,97.4%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.6%,2.6%,0.0%
LOS NINOS ELEMENTARY SCHOOL,5445 S ALVERNON WAY,TUCSON,PIMA,85706,YES,RN,PUBLIC,37,97.3%,0.0%,100.0%,97.3%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LOURDES CATHOLIC ELEMENTARY SCHOOL,555 E PATAGONIA HWY NOGALES SANTA CRUZ 85621,,SANTA CRUZ,,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LOWELL ELEMENTARY SCHOOL,920 E BROADWAY RD,MESA,MARICOPA,85204,YES,RN,PUBLIC,35,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,2.9%,0.0%,2.9%
LOWELL SCHOOL,1121 S 3RD AVE,PHOENIX,MARICOPA,85003,YES,RN,PUBLIC,42,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,92.9%,4.8%,100.0%,97.6%,2.4%,100.0%,100.0%,0.0%,100.0%,4.8%,0.0%,4.8%
LUKE ELEMENTARY SCHOOL,7300 N DYSART RD,GLENDALE,MARICOPA,85307,NO,,PUBLIC,81,90.1%,4.9%,96.3%,91.4%,4.9%,96.3%,90.1%,4.9%,95.1%,91.4%,4.9%,97.5%,92.6%,4.9%,97.5%,4.9%,0.0%,4.9%
LULU WALKER SCHOOL,1750 W ROLLER COASTER RD,TUCSON,PIMA,85704,NO,,PUBLIC,51,96.1%,2.0%,100.0%,94.1%,2.0%,100.0%,94.1%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
LYNN URQUIDES ELEMENTARY SCHOOL,1573 W AJO WAY,TUCSON,PIMA,85713,YES,RN,PUBLIC,67,95.5%,0.0%,98.5%,100.0%,0.0%,100.0%,98.5%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MABEL PADGETT ELEMENTARY SCHOOL,15430 W TURNEY AVE,GOODYEAR,MARICOPA,85395,YES,RN,PUBLIC,83,94.0%,4.8%,98.8%,94.0%,4.8%,98.8%,94.0%,4.8%,98.8%,96.4%,2.4%,98.8%,96.4%,2.4%,98.8%,4.8%,0.0%,2.4%
MACARTHUR ELEMENTARY SCHOOL,1435 E MCLELLAN RD,MESA,MARICOPA,85203,YES,RN,PUBLIC,65,95.4%,1.5%,100.0%,95.4%,1.5%,100.0%,93.8%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,1.5%,0.0%,1.5%
MADISON CAMELVIEW ELEMENTARY,2002 E CAMPBELL AVE,PHOENIX,MARICOPA,85016,NO,,PUBLIC,100,93.0%,4.0%,98.0%,93.0%,4.0%,98.0%,96.0%,4.0%,100.0%,95.0%,4.0%,100.0%,96.0%,4.0%,100.0%,4.0%,1.0%,4.0%
MADISON ELEMENTARY SCHOOL,849 S SUNNYVALE,MESA,MARICOPA,85206,YES,RN,PUBLIC,54,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.9%,0.0%,0.0%
MADISON HEIGHTS ELEMENTARY SCHOOL,7150 N 22ND ST,PHOENIX,MARICOPA,85020,NO,,PUBLIC,98,94.9%,3.1%,99.0%,94.9%,3.1%,99.0%,95.9%,3.1%,100.0%,94.9%,3.1%,99.0%,95.9%,3.1%,99.0%,3.1%,0.0%,3.1%
MADISON RICHARD SIMIS SCHOOL,7302 N 10TH ST,PHOENIX,MARICOPA,85020,NO,,PUBLIC,164,94.5%,4.3%,98.8%,93.9%,4.3%,98.2%,95.7%,4.3%,100.0%,95.7%,3.7%,99.4%,96.3%,3.7%,100.0%,4.3%,0.0%,1.8%
MADISON ROSE LANE SCHOOL,1155 E ROSE LN,PHOENIX,MARICOPA,85014,YES,RN,PUBLIC,127,97.6%,1.6%,99.2%,97.6%,1.6%,99.2%,96.9%,1.6%,99.2%,98.4%,1.6%,100.0%,96.9%,2.4%,99.2%,2.4%,0.0%,1.6%
MADISON TRADITIONAL ACADEMY,925 E MARYLAND AVE,PHOENIX,MARICOPA,85014,NO,,PUBLIC,70,100.0%,0.0%,100.0%,98.6%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MADRID NEIGHBORHOOD SCHOOL,3736 W OSBORN RD,PHOENIX,MARICOPA,85019,NO,,PUBLIC,49,98.0%,0.0%,98.0%,98.0%,0.0%,98.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MAGMA RANCH K-8 SCHOOL,10980 E DESERT MOUNTAIN BLVD,FLORENCE,PINAL,85232,NO,,PUBLIC,53,84.9%,7.5%,92.5%,84.9%,7.5%,92.5%,86.8%,7.5%,94.3%,90.6%,7.5%,98.1%,92.5%,7.5%,100.0%,7.5%,0.0%,7.5%
MAGNET TRADITIONAL SCHOOL,2602 N 23RD AVE,PHOENIX,MARICOPA,85009,YES,RN,PUBLIC,37,97.3%,0.0%,100.0%,100.0%,0.0%,100.0%,94.6%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MAIE BARTLETT HEARD SCHOOL,2301 W THOMAS RD,PHOENIX,MARICOPA,85015,YES,RN,PUBLIC,43,76.7%,2.3%,79.1%,79.1%,2.3%,81.4%,79.1%,2.3%,81.4%,90.7%,2.3%,93.0%,90.7%,2.3%,93.0%,2.3%,0.0%,2.3%
MAINE CONSOLIDATED SCHOOL,10 SPRING VALLEY RD,PARKS,COCONINO,86018,NO,,PUBLIC,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MALDONADO AMELIA ELEMENTARY SCHOOL,3535 W MESSALA WAY,TUCSON,PIMA,85746,YES,RN,PUBLIC,39,92.3%,0.0%,92.3%,92.3%,0.0%,92.3%,92.3%,0.0%,92.3%,97.4%,2.6%,100.0%,100.0%,0.0%,100.0%,2.6%,0.0%,0.0%
MAMMOTH SAN MANUEL PK-12 ELEMENTARY(K-5),711 N MCNAB PARKWAY,SAN MANUEL,PINAL,85631,NO,,PUBLIC,42,92.9%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,97.6%,2.4%,100.0%,95.2%,4.8%,100.0%,2.4%,0.0%,2.4%
MANUEL DEMIGUEL ELEMENTARY SCHOOL,3500 S GILLENWATER DR,FLAGSTAFF,COCONINO,86005,YES,RN,PUBLIC,78,92.3%,3.8%,96.2%,92.3%,3.8%,96.2%,89.7%,3.8%,94.9%,92.3%,3.8%,96.2%,96.2%,3.8%,100.0%,3.8%,0.0%,3.8%
"MANY FARMS COMMUNITY SCHOOL, INC - 86538",HWY 191,MANY FARMS,APACHE,86538,NO,,PUBLIC,22,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MANY FARMS PUBLIC SCHOOL - 86503,HWY 191,CHINLE,APACHE,86538,NO,,PUBLIC,39,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MANZANITA ELEMENTARY SCHOOL,8430 N 39TH AVE,PHOENIX,MARICOPA,85051,NO,,PUBLIC,84,95.2%,3.6%,98.8%,95.2%,3.6%,98.8%,94.0%,3.6%,97.6%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,3.6%,0.0%,2.4%
MANZANITA ELEMENTARY SCHOOL,2901 DETROIT AVE,KINGMAN,MOHAVE,86401,NO,,PUBLIC,130,79.2%,15.4%,94.6%,83.1%,14.6%,97.7%,79.2%,15.4%,94.6%,90.0%,5.4%,95.4%,91.5%,7.7%,99.2%,16.2%,0.0%,7.7%
MANZANITA SCHOOL,3000 E MANZANITA AVE,TUCSON,PIMA,85718,YES,RN,PUBLIC,85,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,100.0%,0.0%,100.0%,2.4%,0.0%,0.0%
MANZO ELEMENTARY SCHOOL,855 N MELROSE AVE,TUCSON,PIMA,85745,YES,RN,PUBLIC,46,95.7%,0.0%,95.7%,95.7%,0.0%,95.7%,93.5%,2.2%,95.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.2%,0.0%,0.0%
MARICOPA ELEMENTARY SCHOOL,18150 N. ALTERRA PKWY,MARICOPA,PINAL,85139,YES,Both,PUBLIC,109,95.4%,4.6%,100.0%,95.4%,4.6%,100.0%,96.3%,3.7%,100.0%,97.2%,2.8%,100.0%,98.2%,1.8%,100.0%,4.6%,0.0%,1.8%
MARILYN THIELE WILSON SCHOOL,5619 E GLADE AVE,MESA,MARICOPA,85206,YES,RN,PUBLIC,87,85.1%,6.9%,92.0%,86.2%,6.9%,93.1%,86.2%,6.9%,93.1%,89.7%,6.9%,96.6%,94.3%,4.6%,98.9%,6.9%,0.0%,4.6%
MARION DONALDSON ELEMENTARY SCHOOL,2040 W OMAR DR,TUCSON,PIMA,85704,NO,,PUBLIC,24,95.8%,4.2%,100.0%,91.7%,4.2%,100.0%,91.7%,8.3%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,8.3%,0.0%,4.2%
MARIONNEAUX ELEMENTARY SCHOOL,21455 W ROESER RD,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,89,92.1%,3.4%,95.5%,95.5%,3.4%,98.9%,93.3%,4.5%,97.8%,94.4%,3.4%,97.8%,95.5%,3.4%,98.9%,4.5%,0.0%,3.4%
MARJORIE W ESTES ELEMENTARY SCHOOL,11280 W GRIER RD,MARANA,PIMA,85658,YES,RN,PUBLIC,79,94.9%,1.3%,96.2%,94.9%,1.3%,96.2%,93.7%,1.3%,94.9%,96.2%,1.3%,97.5%,97.5%,1.3%,98.7%,1.3%,0.0%,1.3%
MARLEY PARK ELEMENTARY,15042 W SWEETWATER AVE,SURPRISE,MARICOPA,85379,NO,,PUBLIC,96,94.8%,4.2%,100.0%,93.8%,5.2%,100.0%,94.8%,5.2%,100.0%,95.8%,4.2%,100.0%,96.9%,3.1%,100.0%,7.3%,0.0%,2.1%
MARSHALL ELEMENTARY SCHOOL,9066 E 29TH ST,TUCSON,PIMA,85710,YES,RN,PUBLIC,37,97.3%,0.0%,97.3%,97.3%,0.0%,97.3%,97.3%,0.0%,97.3%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MARSHALL HUMPHREY II ELEMENTARY SCHOOL,125 S 132ND ST,CHANDLER,MARICOPA,85225,NO,,PUBLIC,45,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,97.8%,2.2%,100.0%,100.0%,0.0%,100.0%,2.2%,0.0%,0.0%
MARSHALL RANCH ELEMENTARY SCHOOL,12995 N MARSHALL RANCH DR,GLENDALE,MARICOPA,85304,YES,LPN,PUBLIC,57,87.7%,8.8%,96.5%,87.7%,8.8%,96.5%,87.7%,8.8%,96.5%,87.7%,10.5%,98.2%,94.7%,0.0%,94.7%,12.3%,0.0%,0.0%
MARTIN LUTHER KING JR ELEMENTARY SCHOOL,4615 S 22ND ST,PHOENIX,MARICOPA,,YES,LPN,CHARTER,42,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,95.2%,2.4%,97.6%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
MARY A OTONDO ELEMENTARY SCHOOL,2251 OTONDO DR,YUMA,YUMA,85365,YES,RN,PUBLIC,87,95.4%,4.6%,100.0%,95.4%,4.6%,100.0%,95.4%,4.6%,100.0%,95.4%,4.6%,100.0%,95.4%,4.6%,100.0%,4.6%,0.0%,4.6%
MARY BELLE MCCORKLE,4455 S MISSION RD,TUCSON,PIMA,85746,YES,RN,PUBLIC,90,86.7%,0.0%,86.7%,86.7%,0.0%,86.7%,86.7%,0.0%,86.7%,92.2%,0.0%,92.2%,94.4%,0.0%,94.4%,0.0%,0.0%,0.0%
MARY C O'BRIEN ELEMENTARY SCHOOL,1400 N ELEVEN MILE CORNER RD,CASA GRANDE,PINAL,85294,YES,RN,PUBLIC,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MARY L WELTY ELEMENTARY SCHOOL,1050 W CIMARRON ST,NOGALES,SANTA CRUZ,85621,YES,RN,PUBLIC,48,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,2.1%,0.0%,2.1%
MARYLAND ELEMENTARY SCHOOL,6503 N 21ST AVE,PHOENIX,MARICOPA,85015,YES,RN,PUBLIC,52,94.2%,1.9%,98.1%,96.2%,1.9%,100.0%,96.2%,1.9%,100.0%,96.2%,1.9%,100.0%,100.0%,0.0%,100.0%,1.9%,0.0%,1.9%
MARYVALE PREPARATORY ACADEMY,4825 W CAMELBACK RD,PHOENIX,MARICOPA,85031,NO,,CHARTER,101,92.1%,7.9%,100.0%,94.1%,5.9%,100.0%,96.0%,4.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,7.9%,0.0%,4.0%
MATH AND SCIENCE SUCCESS ACADEMY,434 W LERDO RD,TUCSON,PIMA,85756,NO,,CHARTER,51,98.0%,0.0%,98.0%,92.2%,2.0%,94.1%,94.1%,5.9%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,7.8%,0.0%,0.0%
MAURICE C CASH SCHOOL,3851 W ROESER RD,PHOENIX,MARICOPA,85041,YES,RN,PUBLIC,63,98.4%,0.0%,98.4%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.4%,0.0%,98.4%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MAXINE O BUSH ELEMENTARY SCHOOL,602 E SIESTA WAY,PHOENIX,MARICOPA,85042,YES,RN,PUBLIC,22,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,4.5%,0.0%,4.5%
MAYER ELEMENTARY SCHOOL,12568 E MAIN ST,MAYER,YAVAPAI,86333,NO,,PUBLIC,48,91.7%,2.1%,93.8%,93.8%,2.1%,95.8%,75.0%,2.1%,77.1%,89.6%,2.1%,91.7%,95.8%,2.1%,97.9%,2.1%,0.0%,2.1%
MCCARTNEY RANCH ELEMENTARY SCHOOL,2631 N BROWN AVE,CASA GRANDE,PINAL,85122,YES,RN,PUBLIC,61,96.7%,1.6%,98.4%,96.7%,1.6%,98.4%,96.7%,1.6%,98.4%,100.0%,0.0%,100.0%,98.4%,1.6%,100.0%,1.6%,0.0%,1.6%
MCDOWELL MOUNTAIN ELEMENTARY SCHOOL,14825 N FAYETTE DR,FOUNTAIN HILLS,MARICOPA,85268,NO,,PUBLIC,69,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,94.2%,5.8%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,7.2%,0.0%,1.4%
MELVIN E SINE SCHOOL,4932 W MYRTLE AVE,GLENDALE,MARICOPA,85301,YES,RN,PUBLIC,38,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,92.1%,2.6%,97.4%,97.4%,2.6%,100.0%,94.7%,5.3%,100.0%,5.3%,0.0%,2.6%
MENDOZA ELEMENTARY SCHOOL,5831 E MCLELLAN RD,MESA,MARICOPA,85205,YES,RN,PUBLIC,53,84.9%,9.4%,94.3%,86.8%,9.4%,96.2%,84.9%,9.4%,94.3%,90.6%,9.4%,100.0%,90.6%,9.4%,100.0%,9.4%,0.0%,9.4%
MERCURY MINE ELEMENTARY SCHOOL,9640 N 28TH ST,PHOENIX,MARICOPA,85028,YES,RN,PUBLIC,68,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,95.6%,4.4%,100.0%,97.1%,2.9%,100.0%,4.4%,1.5%,2.9%
MERIDIAN ELEMENTARY,3900 S MOUNTAIN RD,MESA,MARICOPA,85212,YES,RN,PUBLIC,74,93.2%,6.8%,100.0%,93.2%,6.8%,100.0%,91.9%,8.1%,100.0%,93.2%,6.8%,100.0%,93.2%,6.8%,100.0%,4.1%,1.4%,4.1%
MESA ARTS ACADEMY,221 W SIXTH AVE,MESA,MARICOPA,85210,NO,,CHARTER,23,95.7%,0.0%,95.7%,95.7%,0.0%,95.7%,95.7%,0.0%,95.7%,95.7%,0.0%,95.7%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MESA VERDE ELEMENTARY SCHOOL,1661 W SAGE ST,TUCSON,PIMA,85704,NO,,PUBLIC,41,92.7%,2.4%,97.6%,92.7%,2.4%,97.6%,90.2%,2.4%,97.6%,95.1%,2.4%,97.6%,95.1%,2.4%,97.6%,2.4%,0.0%,2.4%
MESA VIEW ELEMENTARY,HWY 191 & NAVAJO ROUTE 7,CHINLE,APACHE,86503,NO,,PUBLIC,48,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MESQUITE ELEMENTARY SCHOOL - CASA GRANDE,129 N ARIZOLA RD,CASA GRANDE,PINAL,85222,YES,RN,PUBLIC,41,95.1%,0.0%,95.1%,92.7%,0.0%,92.7%,92.7%,0.0%,92.7%,95.1%,0.0%,95.1%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MESQUITE ELEMENTARY SCHOOL - GILBERT,1101 E MESQUITE ST,GILBERT,MARICOPA,85296,YES,RN,PUBLIC,67,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,97.0%,3.0%,100.0%,95.5%,4.5%,100.0%,4.5%,1.5%,4.5%
MESQUITE ELEMENTARY SCHOOL - TUCSON,9455 E RITA RD,TUCSON,PIMA,,NO,,PUBLIC,105,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,1.9%,0.0%,1.9%
MEXICAYOTL CHARTER SCHOOL,2059 N GRAND AVE,NOGALES,SANTA CRUZ,85621,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MEYER MONTESSORI,2615 S DORSEY LN,TEMPE,MARICOPA,,NO,,PUBLIC,30,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,90.0%,10.0%,100.0%,93.3%,6.7%,100.0%,10.0%,0.0%,6.7%
MICHAEL ANDERSON SCHOOL,45 S 3RD AVE,AVONDALE,MARICOPA,85323,YES,LPN,PUBLIC,78,91.0%,0.0%,92.3%,93.6%,0.0%,94.9%,93.6%,0.0%,94.9%,97.4%,0.0%,97.4%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MILES-EXPLORATORY LEARNING CENTER,1400 E BROADWAY BLVD,TUCSON,PIMA,85719,YES,RN,PUBLIC,29,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MILESTONES CHARTER SCHOOL,4707 E ROBERT E LEE ST,PHOENIX,MARICOPA,85032,NO,,CHARTER,56,96.4%,3.6%,100.0%,96.4%,3.6%,100.0%,96.4%,3.6%,100.0%,96.4%,3.6%,100.0%,94.6%,3.6%,98.2%,3.6%,0.0%,0.0%
MILLER ELEMENTARY SCHOOL,6951 S CAMINO DE LA TIERRA,TUCSON,PIMA,85746,YES,RN,PUBLIC,76,94.7%,0.0%,94.7%,96.1%,0.0%,96.1%,96.1%,0.0%,96.1%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MIND AND BODY KIDS,9510 N 75TH AVE PEORIA MARICOPA 85345,,MARICOPA,,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MINGUS SPRINGS CHARTER SCHOOL,3600 N SUNSET DR,CHINO VALLEY,YAVAPAI,86323,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MIRAGE ELEMENTARY SCHOOL,3910 W GROVERS AVE,GLENDALE,MARICOPA,85308,YES,RN,PUBLIC,43,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,97.7%,2.3%,100.0%,100.0%,0.0%,100.0%,0.0%,2.3%,0.0%
MISSION MANOR ELEMENTARY SCHOOL,600 W SANTA ROSA ST,TUCSON,PIMA,85706,YES,RN,PUBLIC,33,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MISSION MONTESSORI ACADEMY,12990 E SHEA BLVD,SCOTTSDALE,MARICOPA,,NO,,CHARTER,33,81.8%,18.2%,100.0%,81.8%,18.2%,100.0%,78.8%,21.2%,100.0%,72.7%,27.3%,100.0%,78.8%,21.2%,100.0%,30.3%,0.0%,18.2%
MISSION VIEW ELEMENTARY SCHOOL,2600 S 8TH AVE,TUCSON,PIMA,85713,YES,RN,PUBLIC,26,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MITCHELL ELEMENTARY SCHOOL,1700 N 41ST AVE,PHOENIX,MARICOPA,85009,NO,,PUBLIC,66,97.0%,1.5%,100.0%,100.0%,0.0%,100.0%,98.5%,1.5%,100.0%,98.5%,0.0%,100.0%,100.0%,0.0%,100.0%,1.5%,0.0%,1.5%
MOHAVE ACCELERATED ELEMENTARY EAST,945 THUMB BUTTE DR,BULLHEAD CITY,MOHAVE,86429,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MONTE VISTA ELEMENTARY SCHOOL,3501 E OSBORN RD,PHOENIX,MARICOPA,85018,YES,RN,PUBLIC,73,93.2%,0.0%,93.2%,87.7%,0.0%,87.7%,95.9%,0.0%,95.9%,100.0%,0.0%,100.0%,95.9%,0.0%,95.9%,0.0%,0.0%,0.0%
MONTESSORI ACADEMY - PARADISE VALLEY,6050 N INVERGORDON RD,PARADISE VALLEY,MARICOPA,85253,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
