SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
SUNRIDGE ELEMENTARY SCHOOL,6244 W ROOSEVELT ST,PHOENIX,MARICOPA,85043,NO,,PUBLIC,57,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,5.3%,0.0%,3.5%
SUMMIT VIEW ELEMENTARY,1900 E SUMMIT ST,TUCSON,PIMA,85756,YES,RN,PUBLIC,50,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
SUN CANYON ELEMENTARY SCHOOL,8150 W DURANGO ST,PHOENIX,MARICOPA,85043,YES,RN,PUBLIC,76,94.7%,3.9%,98.7%,94.7%,3.9%,98.7%,96.1%,3.9%,100.0%,94.7%,3.9%,98.7%,96.1%,3.9%,100.0%,3.9%,0.0%,0.0%
WESTERN VALLEY ELEMENTARY SCHOOL,6250 W DURANGO ST,PHOENIX,MARICOPA,85043,NO,,PUBLIC,65,96.9%,1.5%,98.5%,96.9%,1.5%,98.5%,96.9%,1.5%,98.5%,98.5%,0.0%,98.5%,100.0%,0.0%,100.0%,1.5%,0.0%,0.0%
TUSCANO ELEMENTARY SCHOOL,3850 S 79TH AVE,PHOENIX,MARICOPA,85043,YES,LPN,PUBLIC,123,95.1%,4.1%,99.2%,93.5%,4.1%,97.6%,95.1%,4.1%,99.2%,97.6%,1.6%,99.2%,97.6%,2.4%,100.0%,4.1%,0.8%,0.0%
ARLINGTON ELEMENTARY SCHOOL,9410 S 355TH AVE,ARLINGTON,MARICOPA,85322,NO,,PUBLIC,31,100.0%,0.0%,100.0%,64.5%,0.0%,67.7%,71.0%,0.0%,74.2%,83.9%,0.0%,87.1%,67.7%,0.0%,67.7%,0.0%,0.0%,0.0%
PALO VERDE ELEMENTARY SCHOOL,10700 S PALO VERDE RD,PALO VERDE,MARICOPA,85343,NO,,PUBLIC,53,94.3%,5.7%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,5.7%,0.0%,1.9%
LAVEEN ELEMENTARY SCHOOL,4141 W MCNEIL STREET,LAVEEN,MARICOPA,85339,YES,RN,PUBLIC,86,89.5%,3.5%,93.0%,88.4%,3.5%,91.9%,89.5%,3.5%,93.0%,94.2%,3.5%,97.7%,96.5%,3.5%,100.0%,3.5%,0.0%,3.5%
MAURICE C CASH SCHOOL,3851 W ROESER RD,PHOENIX,MARICOPA,85041,YES,RN,PUBLIC,90,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,97.8%,2.2%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,2.2%,0.0%,1.1%
VISTA DEL SUR TRADITIONAL SCHOOL,3908 W SOUTH MOUNTAIN AVE,LAVEEN,MARICOPA,85339,NO,,PUBLIC,99,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,1.0%,0.0%,1.0%
CHEATHAM ELEMENTARY SCHOOL,4725 W SOUTH MOUNTAIN AVE,LAVEEN,MARICOPA,85339,NO,,PUBLIC,77,87.0%,2.6%,90.9%,89.6%,2.6%,92.2%,85.7%,2.6%,89.6%,94.8%,2.6%,97.4%,96.1%,2.6%,98.7%,2.6%,0.0%,2.6%
RIVERA ELEMENTARY,5102 S CHERRY AVE,TUCSON,PIMA,85706,YES,RN,PUBLIC,58,94.8%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TRAILSIDE POINT ELEMENTARY,7275 W VINEYARD RD,LAVEEN,MARICOPA,85339,YES,RN,PUBLIC,101,89.1%,5.9%,95.0%,89.1%,5.9%,95.0%,89.1%,6.9%,96.0%,94.1%,5.9%,100.0%,93.1%,5.9%,99.0%,6.9%,0.0%,5.9%
DESERT MEADOWS ELEMENTARY SCHOOL,6855 W MEADOWS LOOP E,LAVEEN,MARICOPA,85339,YES,RN,PUBLIC,88,90.9%,3.4%,94.3%,90.9%,4.5%,95.5%,93.2%,4.5%,97.7%,95.5%,4.5%,100.0%,100.0%,0.0%,100.0%,4.5%,0.0%,3.4%
ROGERS RANCH SCHOOL,6735 S 47TH AVE,LAVEEN,MARICOPA,85339,NO,,PUBLIC,109,85.3%,4.6%,90.8%,88.1%,4.6%,92.7%,88.1%,4.6%,92.7%,91.7%,3.7%,95.4%,95.4%,3.7%,99.1%,4.6%,0.0%,3.7%
PASEO POINTE SCHOOL,8800 S 55TH AVE,LAVEEN,MARICOPA,85339,NO,,PUBLIC,126,93.7%,1.6%,95.2%,95.2%,1.6%,97.6%,92.9%,1.6%,94.4%,96.0%,0.8%,96.8%,99.2%,0.8%,100.0%,1.6%,0.0%,0.8%
UNION ELEMENTARY SCHOOL,3834 S 91ST AVE,TOLLESON,MARICOPA,85353,NO,,PUBLIC,107,96.3%,2.8%,100.0%,97.2%,2.8%,100.0%,96.3%,2.8%,100.0%,97.2%,2.8%,100.0%,97.2%,2.8%,100.0%,2.8%,0.0%,2.8%
DOS RIOS ELEMENTARY,2150 S 87TH AVE,TOLLESON,MARICOPA,85353,NO,,PUBLIC,66,89.4%,3.0%,92.4%,89.4%,3.0%,92.4%,92.4%,3.0%,95.5%,95.5%,3.0%,98.5%,95.5%,3.0%,98.5%,3.0%,0.0%,3.0%
LITTLETON ELEMENTARY SCHOOL,1252 S 115TH AVE,CASHION,MARICOPA,85323,YES,RN,PUBLIC,76,96.1%,0.0%,97.4%,96.1%,0.0%,97.4%,97.4%,0.0%,97.4%,100.0%,0.0%,100.0%,98.7%,1.3%,100.0%,1.3%,0.0%,0.0%
COLLIER ELEMENTARY SCHOOL,350 S 118TH AVE,AVONDALE,MARICOPA,85323,YES,RN,PUBLIC,76,86.8%,5.3%,92.1%,86.8%,5.3%,92.1%,86.8%,5.3%,92.1%,86.8%,5.3%,92.1%,86.8%,5.3%,92.1%,5.3%,0.0%,5.3%
QUENTIN ELEMENTARY,11050 W WHYMAN AVE,AVONDALE,MARICOPA,85323,NO,,PUBLIC,89,84.3%,2.2%,86.5%,84.3%,2.2%,86.5%,77.5%,2.2%,79.8%,84.3%,2.2%,86.5%,83.1%,2.2%,85.4%,2.2%,0.0%,2.2%
COLLIER ELEMENTARY SCHOOL,3900 N BEAR CANYON RD,TUCSON,PIMA,85749,YES,RN,PUBLIC,<20,89.5%,5.3%,100.0%,94.7%,0.0%,100.0%,84.2%,5.3%,94.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,5.3%,0.0%,0.0%
COUNTRY PLACE ELEMENTARY,10207 W COUNTRY PLACE BLVD,TOLLESON,MARICOPA,85353,NO,,PUBLIC,102,96.1%,3.9%,100.0%,97.1%,2.9%,100.0%,96.1%,3.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,3.9%,0.0%,2.9%
ESTRELLA VISTA ELEMENTARY,11905 W COCOPAH CIR,AVONDALE,MARICOPA,85323,NO,,PUBLIC,77,96.1%,3.9%,100.0%,96.1%,3.9%,100.0%,96.1%,3.9%,100.0%,96.1%,3.9%,100.0%,96.1%,3.9%,100.0%,3.9%,3.9%,0.0%
TRES RIOS ELEMENTARY SCHOOL,5025 S 103RD AVE,TOLLESON,MARICOPA,85353,YES,LPN,PUBLIC,52,96.2%,1.9%,100.0%,96.2%,1.9%,100.0%,96.2%,1.9%,100.0%,96.2%,1.9%,100.0%,100.0%,0.0%,100.0%,1.9%,0.0%,1.9%
FINE ARTS ACADEMY,1700 S. 103RD AVE,TOLLESON,MARICOPA,85353,NO,,PUBLIC,76,92.1%,6.6%,98.7%,93.4%,6.6%,100.0%,93.4%,6.6%,100.0%,93.4%,6.6%,100.0%,93.4%,6.6%,100.0%,6.6%,0.0%,6.6%
CESAR E CHAVEZ COMMUNITY SCHOOL,4001 S 3RD ST,PHOENIX,MARICOPA,85040,NO,,PUBLIC,44,100.0%,0.0%,100.0%,95.5%,0.0%,97.7%,95.5%,0.0%,97.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUNLAND ELEMENTARY SCHOOL,5401 S 7TH AVE,PHOENIX,MARICOPA,85041,NO,,PUBLIC,61,85.2%,0.0%,85.2%,91.8%,0.0%,91.8%,90.2%,0.0%,90.2%,93.4%,0.0%,93.4%,100.0%,0.0%,100.0%,6.6%,0.0%,0.0%
VALLEY VIEW SCHOOL,8220 S 7TH AVE,PHOENIX,MARICOPA,85041,YES,RN,PUBLIC,61,98.4%,0.0%,98.4%,100.0%,0.0%,100.0%,98.4%,0.0%,98.4%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
C J JORGENSEN SCHOOL,1701 W ROESER RD,PHOENIX,MARICOPA,85041,YES,LPN,PUBLIC,35,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
IRENE LOPEZ SCHOOL,4610 S. 12TH ST,PHOENIX,MARICOPA,85040,YES,RN,PUBLIC,53,92.5%,3.8%,100.0%,94.3%,3.8%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,3.8%,0.0%,3.8%
MARTIN LUTHER KING JR ELEMENTARY SCHOOL,4615 S 22ND ST,PHOENIX,MARICOPA,,YES,LPN,CHARTER,58,89.7%,1.7%,98.3%,89.7%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,0.0%,98.3%,100.0%,0.0%,100.0%,1.7%,0.0%,0.0%
T G BARR SCHOOL,2041 E VINEYARD RD,PHOENIX,MARICOPA,85042,YES,LPN,PUBLIC,37,100.0%,0.0%,100.0%,89.2%,0.0%,89.2%,89.2%,0.0%,89.2%,91.9%,2.7%,100.0%,91.9%,5.4%,100.0%,5.4%,2.7%,0.0%
V H LASSEN ELEMENTARY SCHOOL,909 W VINEYARD RD,PHOENIX,MARICOPA,85041,NO,,PUBLIC,28,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,96.4%,3.6%,100.0%,100.0%,0.0%,100.0%,96.4%,3.6%,100.0%,3.6%,3.6%,0.0%
JOHN F KENNEDY ELEMENTARY SCHOOL,6825 S 10TH ST,PHOENIX,MARICOPA,85042,NO,,PUBLIC,96,96.9%,2.1%,99.0%,96.9%,2.1%,99.0%,97.9%,2.1%,100.0%,95.8%,2.1%,97.9%,94.8%,2.1%,96.9%,2.1%,0.0%,0.0%
IGNACIO CONCHOS ELEMENTARY SCHOOL,1718 W. VINEYARD RD,PHOENIX,MARICOPA,85041,YES,LPN,PUBLIC,31,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
JOHN R DAVIS SCHOOL,6209 S 15TH AVE,PHOENIX,MARICOPA,85041,YES,RN,PUBLIC,25,96.0%,0.0%,96.0%,96.0%,0.0%,96.0%,88.0%,0.0%,96.0%,96.0%,0.0%,96.0%,96.0%,0.0%,96.0%,0.0%,0.0%,0.0%
MAXINE O BUSH ELEMENTARY SCHOOL,602 E SIESTA WAY,PHOENIX,MARICOPA,85042,YES,RN,PUBLIC,32,87.5%,6.3%,96.9%,87.5%,6.3%,93.8%,90.6%,6.3%,96.9%,90.6%,6.3%,96.9%,93.8%,6.3%,100.0%,6.3%,0.0%,6.3%
SOUTHWEST ELEMENTARY SCHOOL,1111 W DOBBINS RD,PHOENIX,MARICOPA,85041,NO,,PUBLIC,55,94.5%,1.8%,96.4%,92.7%,1.8%,94.5%,92.7%,1.8%,94.5%,96.4%,1.8%,98.2%,96.4%,1.8%,98.2%,1.8%,0.0%,1.8%
ED & VERMA PASTOR ELEMENTARY SCHOOL,2101 W ALTA VISTA RD,PHOENIX,MARICOPA,85041,YES,LPN,PUBLIC,43,90.7%,9.3%,100.0%,93.0%,4.7%,100.0%,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,9.3%,4.7%,4.7%
CLOVES C CAMPBELL SR ELEMENTARY SCHOOL,2624 E S MOUNTAIN AVE,PHOENIX,MARICOPA,85042,YES,LPN,PUBLIC,41,92.7%,4.9%,97.6%,92.7%,4.9%,97.6%,92.7%,4.9%,97.6%,92.7%,4.9%,97.6%,95.1%,4.9%,100.0%,4.9%,0.0%,4.9%
BERNARD BLACK ELEMENTARY,6550 S 27TH AVE,PHOENIX,MARICOPA,85041,YES,RN,PUBLIC,51,94.1%,5.9%,100.0%,94.1%,5.9%,100.0%,94.1%,5.9%,100.0%,94.1%,5.9%,100.0%,94.1%,5.9%,100.0%,5.9%,0.0%,5.9%
ALHAMBRA TRADITIONAL SCHOOL,5725 N 27TH AVE,PHOENIX,MARICOPA,85017,YES,LPN,PUBLIC,84,94.0%,6.0%,100.0%,94.0%,6.0%,100.0%,94.0%,6.0%,100.0%,94.0%,6.0%,100.0%,94.0%,6.0%,100.0%,6.0%,0.0%,6.0%
JAMES W. RICE ELEMENTARY SCHOOL,4530 WEST CAMPBELL AVENUE,PHOENIX,MARICOPA,85031,YES,RN,PUBLIC,69,98.6%,0.0%,100.0%,100.0%,0.0%,100.0%,97.1%,0.0%,97.1%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
BARCELONA ELEMENTARY SCHOOL,6530 N 44TH AVE,GLENDALE,MARICOPA,85301,YES,RN,PUBLIC,99,93.9%,0.0%,97.0%,97.0%,0.0%,97.0%,98.0%,0.0%,98.0%,99.0%,0.0%,99.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CAROL G. PECK ELEMENTARY SCHOOL,5810 N 49TH AVE,GLENDALE,MARICOPA,85301,YES,RN,PUBLIC,71,90.1%,0.0%,90.1%,90.1%,0.0%,90.1%,93.0%,0.0%,93.0%,94.4%,0.0%,94.4%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CATALINA VENTURA SCHOOL,6331 N 39TH AVE,PHOENIX,MARICOPA,85019,YES,LPN,PUBLIC,84,90.5%,3.6%,95.2%,92.9%,3.6%,97.6%,92.9%,3.6%,96.4%,97.6%,2.4%,100.0%,96.4%,3.6%,100.0%,3.6%,0.0%,2.4%
CORDOVA ELEMENTARY SCHOOL,5631 N 35TH AVE,PHOENIX,MARICOPA,85017,YES,LPN,PUBLIC,58,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.3%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GRANADA PRIMARY SCHOOL,3232 W CAMPBELL AVE,PHOENIX,MARICOPA,85017,YES,LPN,PUBLIC,177,96.6%,0.6%,99.4%,97.7%,0.6%,99.4%,98.9%,0.6%,99.4%,98.9%,0.6%,99.4%,99.4%,0.6%,100.0%,0.6%,0.0%,0.6%
SEVILLA PRIMARY SCHOOL,3801 W MISSOURI AVE,PHOENIX,MARICOPA,85019,YES,LPN,PUBLIC,143,95.1%,0.7%,98.6%,96.5%,0.7%,99.3%,98.6%,0.7%,99.3%,97.2%,0.7%,99.3%,99.3%,0.7%,100.0%,0.7%,0.0%,0.7%
WESTWOOD PRIMARY SCHOOL-85015,4711 N 23RD AVE,PHOENIX,MARICOPA,85015,NO,,PUBLIC,132,97.0%,1.5%,99.2%,97.0%,1.5%,99.2%,97.7%,1.5%,99.2%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,1.5%,0.0%,1.5%
MADRID NEIGHBORHOOD SCHOOL,3736 W OSBORN RD,PHOENIX,MARICOPA,85019,NO,,PUBLIC,63,93.7%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,4.8%,0.0%,3.2%
VALENCIA NEW COMER SCHOOL,3802 W MARYLAND AVE,PHOENIX,MARICOPA,85019,YES,LPN,PUBLIC,<20,92.9%,0.0%,92.9%,92.9%,0.0%,92.9%,100.0%,0.0%,100.0%,92.9%,0.0%,92.9%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LITCHFIELD ELEMENTARY SCHOOL,13825 W WIGWAM BLVD,LITCHFIELD PARK,MARICOPA,85340,YES,LPN,PUBLIC,100,86.0%,5.0%,91.0%,88.0%,3.0%,93.0%,86.0%,3.0%,91.0%,92.0%,3.0%,97.0%,95.0%,3.0%,100.0%,5.0%,0.0%,2.0%
OCOTILLO ELEMENTARY SCHOOL,5702 S CAMPBELL AVE,TUCSON,PIMA,85706,YES,RN,PUBLIC,90,96.7%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,1.1%,0.0%,0.0%
SCOTT L LIBBY ELEMENTARY SCHOOL,18701 W THOMAS RD,LITCHFIELD PARK,MARICOPA,85340,YES,RN,PUBLIC,70,92.9%,2.9%,95.7%,91.4%,0.0%,95.7%,91.4%,0.0%,95.7%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,2.9%,0.0%,0.0%
PALM VALLEY ELEMENTARY,2801 N 135TH AVE,AVONDALE,MARICOPA,85340,YES,LPN,PUBLIC,95,94.7%,4.2%,98.9%,94.7%,4.2%,98.9%,93.7%,5.3%,98.9%,97.9%,2.1%,100.0%,96.8%,3.2%,100.0%,5.3%,0.0%,1.1%
RANCHO SANTA FE ELEMENTARY SCHOOL,2150 RANCHO SANTA FE BLVD,AVONDALE,MARICOPA,85323,YES,RN,PUBLIC,74,87.8%,2.7%,94.6%,87.8%,2.7%,94.6%,87.8%,2.7%,94.6%,87.8%,2.7%,94.6%,93.2%,2.7%,95.9%,2.7%,0.0%,2.7%
CORTE SIERRA ELEMENTARY SCHOOL,3300 N SANTE FE TRAIL,AVONDALE,MARICOPA,85392,YES,RN,PUBLIC,93,86.0%,7.5%,93.5%,86.0%,7.5%,93.5%,88.2%,6.5%,94.6%,87.1%,7.5%,94.6%,90.3%,6.5%,96.8%,7.5%,0.0%,6.5%
DREAMING SUMMIT ELEMENTARY,13335 W MISSOURI AVE,LITCHFIELD PARK,MARICOPA,85340,YES,LPN,PUBLIC,99,94.9%,1.0%,99.0%,96.0%,1.0%,99.0%,93.9%,2.0%,99.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.0%,0.0%,0.0%
BARBARA B ROBEY ELEMENTARY - 85340,5340 N WIGWAM CREEK BLVD,LITCHFIELD PARK,MARICOPA,85340,YES,LPN,PUBLIC,77,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,97.4%,1.3%,98.7%,97.4%,1.3%,98.7%,97.4%,1.3%,98.7%,1.3%,0.0%,1.3%
VERRADO ELEMENTARY SCHOOL - W SUNRISE LN,20873 W SUNRISE LN,BUCKEYE,MARICOPA,85396,YES,Both,PUBLIC,112,96.4%,3.6%,100.0%,92.0%,8.0%,100.0%,94.6%,5.4%,100.0%,99.1%,0.9%,100.0%,98.2%,1.8%,100.0%,8.9%,0.0%,0.9%
MABEL PADGETT ELEMENTARY SCHOOL,15430 W TURNEY AVE,GOODYEAR,MARICOPA,85395,YES,RN,PUBLIC,86,91.9%,5.8%,97.7%,91.9%,5.8%,97.7%,90.7%,7.0%,97.7%,90.7%,7.0%,97.7%,90.7%,7.0%,97.7%,9.3%,0.0%,5.8%
VERRADO HERITAGE ELEMENTARY SCHOOL - W HAMILTON ST,20895 W HAMILTON ST,BUCKEYE,MARICOPA,85396,YES,LPN,PUBLIC,100,75.0%,4.0%,79.0%,74.0%,4.0%,78.0%,75.0%,4.0%,79.0%,86.0%,4.0%,90.0%,88.0%,4.0%,92.0%,4.0%,0.0%,4.0%
CARTWRIGHT ELEMENTARY SCHOOL,5833 W THOMAS RD,PHOENIX,MARICOPA,85031,NO,,PUBLIC,76,96.1%,0.0%,96.1%,97.4%,0.0%,97.4%,96.1%,0.0%,96.1%,98.7%,0.0%,98.7%,98.7%,0.0%,98.7%,0.0%,0.0%,0.0%
GLENN L DOWNS SCHOOL,3611 N 47TH AVE,PHOENIX,MARICOPA,85031,YES,RN,PUBLIC,64,96.9%,0.0%,100.0%,96.9%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
JOHN F LONG SCHOOL,4407 N 55TH AVE,PHOENIX,MARICOPA,85031,NO,,PUBLIC,116,87.1%,0.0%,88.8%,87.1%,0.0%,88.8%,87.1%,0.0%,87.9%,94.8%,0.0%,94.8%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
JUSTINE SPITALNY ELEMENTARY SCHOOL,3201 N 46TH DR,PHOENIX,MARICOPA,85031,YES,RN,PUBLIC,54,96.3%,0.0%,98.1%,96.3%,0.0%,98.1%,100.0%,0.0%,100.0%,98.1%,0.0%,98.1%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
HOLIDAY PARK ELEMENTARY SCHOOL,4417 N 66TH AVE,PHOENIX,MARICOPA,85033,NO,,PUBLIC,89,91.0%,0.0%,91.0%,93.3%,0.0%,93.3%,92.1%,0.0%,92.1%,98.9%,0.0%,98.9%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUNSET ELEMENTARY SCHOOL-85033,6602 W OSBORN RD,PHOENIX,MARICOPA,85033,YES,RN,PUBLIC,115,96.5%,0.0%,96.5%,98.3%,0.0%,98.3%,99.1%,0.0%,99.1%,100.0%,0.0%,100.0%,99.1%,0.0%,99.1%,0.0%,0.0%,0.0%
TANQUE VERDE ELEMENTARY SCHOOL,2600 N FENNIMORE AVE,TUCSON,PIMA,85749,YES,RN,PUBLIC,74,95.9%,4.1%,100.0%,95.9%,4.1%,100.0%,95.9%,4.1%,100.0%,95.9%,4.1%,100.0%,95.9%,4.1%,100.0%,4.1%,0.0%,4.1%
STARLIGHT PARK SCHOOL,7960 W OSBORN RD,PHOENIX,MARICOPA,85033,NO,,PUBLIC,99,99.0%,0.0%,99.0%,99.0%,0.0%,99.0%,98.0%,0.0%,98.0%,99.0%,0.0%,99.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CHARLES W HARRIS ELEMENTARY SCHOOL,2252 N 55TH AVE,PHOENIX,MARICOPA,85035,NO,,PUBLIC,104,91.3%,1.0%,100.0%,93.3%,1.0%,100.0%,91.3%,1.0%,100.0%,97.1%,1.0%,100.0%,98.1%,1.0%,99.0%,1.0%,0.0%,1.0%
FRANK BORMAN MIDDLE SCHOOL,3637 N 55TH AVE,PHOENIX,MARICOPA,85031,NO,RN,PUBLIC,88,98.9%,0.0%,98.9%,98.9%,0.0%,98.9%,98.9%,0.0%,98.9%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
HEATHERBRAE ELEMENTARY SCHOOL,7070 W HEATHERBRAE DR,PHOENIX,MARICOPA,85033,YES,RN,PUBLIC,85,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,1.2%
PALM LANE ELEMENTARY SCHOOL,2043 N 64TH DR,PHOENIX,MARICOPA,85035,YES,RN,PUBLIC,74,97.3%,1.4%,100.0%,97.3%,1.4%,100.0%,95.9%,1.4%,100.0%,98.6%,1.4%,100.0%,100.0%,0.0%,100.0%,1.4%,2.7%,1.4%
PERALTA ELEMENTARY SCHOOL,7125 W ENCANTO BLVD,PHOENIX,MARICOPA,85035,NO,,PUBLIC,127,97.6%,0.0%,99.2%,98.4%,0.0%,98.4%,98.4%,0.0%,98.4%,100.0%,0.0%,100.0%,98.4%,0.0%,99.2%,0.0%,0.8%,0.0%
AGUA CALIENTE SCHOOL,11420 E LIMBERLOST RD,TUCSON,PIMA,85749,YES,RN,PUBLIC,51,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,7.8%,0.0%,7.8%
TOMAHAWK ELEMENTARY SCHOOL,7820 W TURNEY AVE,PHOENIX,MARICOPA,85033,YES,LPN,PUBLIC,136,97.1%,1.5%,99.3%,95.6%,1.5%,99.3%,97.1%,0.7%,99.3%,96.3%,0.7%,99.3%,98.5%,0.7%,100.0%,5.1%,2.9%,0.7%
G FRANK DAVIDSON,6935 W OSBORN RD,PHOENIX,MARICOPA,85033,YES,LPN,PUBLIC,111,94.6%,1.8%,97.3%,94.6%,1.8%,97.3%,94.6%,1.8%,97.3%,94.6%,1.8%,97.3%,94.6%,0.0%,94.6%,1.8%,0.0%,1.8%
BRET TARVER ELEMENTARY,4308 N 51ST AVE,PHOENIX,MARICOPA,85031,YES,RN,PUBLIC,89,95.5%,0.0%,97.8%,95.5%,0.0%,97.8%,95.5%,0.0%,97.8%,97.8%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MANUEL PENA JR. ELEMENTARY SCHOOL,2550 N 79TH AVE,PHOENIX,MARICOPA,85035,NO,,PUBLIC,124,90.3%,0.0%,90.3%,91.1%,0.0%,91.1%,90.3%,0.0%,90.3%,97.6%,0.0%,97.6%,97.6%,0.0%,97.6%,0.0%,0.0%,0.0%
PENDERGAST ELEMENTARY SCHOOL,3802 N 91ST AVE,PHOENIX,MARICOPA,85037,NO,,PUBLIC,87,90.8%,8.0%,98.9%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,8.0%,1.1%,8.0%
AJO ELEMENTARY SCHOOL,111 WELL RD,AJO,PIMA,85321,YES,LPN,PUBLIC,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,93.8%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
DESERT HORIZON ELEMENTARY SCHOOL,8525 W OSBORN RD,PHOENIX,MARICOPA,85037,NO,,PUBLIC,69,95.7%,2.9%,100.0%,97.1%,2.9%,100.0%,95.7%,2.9%,98.6%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,2.9%,0.0%,2.9%
VILLA DE PAZ ELEMENTARY SCHOOL,4940 N 103RD AVE,PHOENIX,MARICOPA,85037,NO,,PUBLIC,55,92.7%,5.5%,98.2%,96.4%,3.6%,100.0%,92.7%,7.3%,100.0%,94.5%,3.6%,98.2%,96.4%,3.6%,100.0%,7.3%,0.0%,3.6%
GARDEN LAKES ELEMENTARY SCHOOL,10825 W GARDEN LAKES PKWY,AVONDALE,MARICOPA,85392,NO,,PUBLIC,91,92.3%,3.3%,98.9%,93.4%,3.3%,100.0%,93.4%,3.3%,100.0%,98.9%,1.1%,100.0%,100.0%,0.0%,100.0%,3.3%,0.0%,0.0%
