SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE TDAP,% EXEMPT TDAP,% COMPLIANCE TDAP,% IMMUNE MCV4,% EXEMPT MCV4,% COMPLIANCE MCV4,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
SOUTH POINTE PUBLIC JUNIOR HIGH SCHOOL,217 E OLYMPIC DR,PHOENIX,MARICOPA,85020,NO,,CHARTER,39,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,92.3%,7.7%,100.0%,7.7%,0.0%,0.0%
BENCHMARK SCHOOL,4120 E ACOMA DR,PHOENIX,MARICOPA,85032,NO,,CHARTER,55,96.4%,3.6%,100.0%,38.2%,3.6%,100.0%,94.5%,3.6%,98.2%,87.3%,3.6%,90.9%,92.7%,3.6%,96.4%,96.4%,3.6%,100.0%,3.6%,0.0%,3.6%
CAMBRIDGE ACADEMY - MESA CAMPUS,9412 E BROWN RD,MESA,MARICOPA,85207,NO,,CHARTER,24,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,8.3%,0.0%,8.3%
NEW HORIZON SCHOOL FOR THE PERFORMING ART,446 E BROADWAY RD,MESA,MARICOPA,85204,NO,,CHARTER,20,55.0%,5.0%,100.0%,75.0%,15.0%,100.0%,85.0%,15.0%,100.0%,85.0%,15.0%,100.0%,85.0%,15.0%,100.0%,90.0%,10.0%,100.0%,15.0%,0.0%,5.0%
CHALLENGE CHARTER SCHOOL,5801 W GREENBRIAR DR,GLENDALE,MARICOPA,85308,NO,,CHARTER,38,78.9%,21.1%,100.0%,76.3%,23.7%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,23.7%,0.0%,2.6%
ANZA TRAIL ELEMENTARY,15490 S RANCHO SAHUARITA BLVD,SAHUARITA,PIMA,85629,NO,,PUBLIC,188,92.0%,3.2%,96.3%,92.0%,3.2%,95.7%,96.8%,3.2%,100.0%,99.5%,0.5%,100.0%,99.5%,0.5%,100.0%,99.5%,0.5%,100.0%,3.2%,0.5%,0.5%
KEYSTONE MONTESSORI CHARTER SCHOOL,1025 E LIBERTY LN,PHOENIX,MARICOPA,85048,NO,,CHARTER,14,71.4%,21.4%,100.0%,78.6%,14.3%,100.0%,85.7%,14.3%,100.0%,85.7%,14.3%,100.0%,85.7%,14.3%,100.0%,85.7%,14.3%,100.0%,21.4%,0.0%,7.1%
STEPPING STONES ACADEMY,35812 N 7TH ST,PHOENIX,MARICOPA,85086,NO,,CHARTER,20,80.0%,20.0%,100.0%,60.0%,40.0%,100.0%,80.0%,20.0%,100.0%,75.0%,25.0%,100.0%,75.0%,20.0%,95.0%,75.0%,25.0%,100.0%,40.0%,0.0%,20.0%
LIBERTY TRADITIONAL CHARTER SCHOOL - N 45TH AVE,4901 W INDIAN SCHOOL RD,PHOENIX,MARICOPA,85031,NO,,CHARTER,23,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,82.6%,0.0%,82.6%,95.7%,0.0%,95.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LIBERTY TRADITIONAL CHARTER SCHOOL - SADDLEBACK,3715 N WASHINGTON AVE,DOUGLAS,COCHISE,85607,YES,LPN,CHARTER,25,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CHAMPION SCHOOLS PHOENIX,7900 S JESSE OWENS PKWY,PHOENIX,MARICOPA,85042,NO,,CHARTER,61,77.0%,0.0%,98.4%,70.5%,1.6%,75.4%,93.4%,1.6%,95.1%,57.4%,1.6%,59.0%,50.8%,1.6%,52.5%,91.8%,1.6%,93.4%,1.6%,0.0%,0.0%
CHAMPION CHANDLER,250 S MCQUEEN RD,CHANDLER,MARICOPA,85225,YES,LPN,CHARTER,49,83.7%,6.1%,95.9%,83.7%,6.1%,95.9%,93.9%,6.1%,100.0%,93.9%,6.1%,100.0%,93.9%,6.1%,100.0%,95.9%,4.1%,100.0%,6.1%,0.0%,2.0%
CHAMPION SCHOOLS SAN TAN VALLEY,1846 E BELLA VISTA RD,SAN TAN VALLEY,PINAL,85143,NO,,CHARTER,43,37.2%,2.3%,46.5%,41.9%,2.3%,46.5%,83.7%,2.3%,86.0%,83.7%,2.3%,86.0%,88.4%,2.3%,90.7%,93.0%,2.3%,95.3%,2.3%,0.0%,2.3%
MILESTONES CHARTER SCHOOL,4707 E ROBERT E LEE ST,PHOENIX,MARICOPA,85032,NO,,CHARTER,17,70.6%,29.4%,100.0%,47.1%,29.4%,76.5%,70.6%,29.4%,100.0%,70.6%,29.4%,100.0%,70.6%,29.4%,100.0%,70.6%,29.4%,100.0%,29.4%,0.0%,29.4%
IMAGINE ELEMENTARY AT CORTEZ PARK,3535 W DUNLAP AVE,PHOENIX,MARICOPA,85051,NO,,CHARTER,89,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,2.2%,0.0%,0.0%
JAMES MADISON PREPARATORY SCHOOL,5815 S MCCLINTOCK DR,TEMPE,MARICOPA,,NO,,CHARTER,16,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,93.8%,6.3%,100.0%,100.0%,0.0%,100.0%,6.3%,0.0%,0.0%
SELF DEVELOPMENT CHARTER SCHOOL-85202,1709 N GREENFIELD RD,MESA,MARICOPA,85205,NO,,CHARTER,42,73.8%,9.5%,97.6%,73.8%,9.5%,97.6%,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,9.5%,0.0%,7.1%
AVALON ELEMENTARY,1045 S SAN MARCOS DR,APACHE JUNCTION,PINAL,85220,NO,,CHARTER,44,72.7%,4.5%,77.3%,68.2%,4.5%,72.7%,95.5%,4.5%,100.0%,90.9%,6.8%,100.0%,93.2%,0.0%,100.0%,93.2%,6.8%,100.0%,11.4%,0.0%,4.5%
INDIAN OASIS INTERMEDIATE ELEMENTARY SCHOOL,HIGHWAY 86,SELLS,PIMA,85634,NO,,PUBLIC,72,84.7%,0.0%,84.7%,84.7%,0.0%,84.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
PARAMOUNT ACADEMY,11039 W OLIVE AVE,PEORIA,MARICOPA,85345,NO,,CHARTER,12,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
ARTS ACADEMY AT ESTRELLA MOUNTAIN,2504 S 91ST AVE,PHOENIX,MARICOPA,85353,NO,,CHARTER,110,89.1%,0.9%,94.5%,93.6%,0.9%,94.5%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.2%,0.9%,99.1%,100.0%,0.0%,100.0%,0.9%,0.0%,0.0%
CALIBRE ACADEMY SURPRISE,15688 W ACOMA DR,SURPRISE,MARICOPA,85379,NO,,CHARTER,62,82.3%,1.6%,83.9%,80.6%,3.2%,83.9%,98.4%,0.0%,98.4%,98.4%,1.6%,100.0%,100.0%,0.0%,100.0%,98.4%,1.6%,100.0%,4.8%,0.0%,0.0%
SEQUOIA CHARTER ELEMENTARY SCHOOL,1460 S HORNE,MESA,MARICOPA,85204,NO,,CHARTER,52,53.8%,0.0%,63.5%,55.8%,0.0%,55.8%,84.6%,0.0%,84.6%,98.1%,0.0%,98.1%,98.1%,0.0%,98.1%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CROWN CHARTER SCHOOL,12450 W MARYLAND AVE,LITCHFIELD PARK,MARICOPA,85340,NO,,CHARTER,27,44.4%,7.4%,100.0%,44.4%,7.4%,51.9%,96.3%,3.7%,100.0%,100.0%,0.0%,100.0%,96.3%,3.7%,100.0%,100.0%,0.0%,100.0%,7.4%,0.0%,0.0%
ARIZONA CHARTER ACADEMY,16011 N DYSART RD,SURPRISE,MARICOPA,85374,NO,,CHARTER,99,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,100.0%,0.0%,100.0%,99.0%,0.0%,100.0%,8.1%,1.0%,0.0%
CANYON POINTE ACADEMY,4941 W UNION HILLS DR,GLENDALE,MARICOPA,85308,NO,,CHARTER,13,76.9%,23.1%,100.0%,76.9%,23.1%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,23.1%,0.0%,7.7%
PINNACLE POINTE ACADEMY,6753 W PINNACLE PEAK RD,GLENDALE,MARICOPA,85310,NO,,CHARTER,15,60.0%,40.0%,100.0%,60.0%,40.0%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,40.0%,0.0%,6.7%
IMAGINE WEST GILBERT ELEMENTARY,2061 S GILBERT RD,GILBERT,MARICOPA,85295,NO,,CHARTER,13,69.2%,30.8%,100.0%,69.2%,30.8%,100.0%,76.9%,23.1%,100.0%,76.9%,23.1%,100.0%,69.2%,30.8%,100.0%,84.6%,15.4%,100.0%,46.2%,0.0%,7.7%
PAN-AMERICAN ELEMENTARY CHARTER SCHOOL,8305 W THOMAS ROAD,PHOENIX,MARICOPA,85037,NO,,CHARTER,106,78.3%,0.9%,82.1%,78.3%,0.9%,82.1%,94.3%,0.9%,95.3%,96.2%,0.9%,97.2%,96.2%,0.9%,97.2%,95.3%,0.9%,96.2%,0.9%,0.0%,0.9%
CHALLENGER BASIC SCHOOL,1315 N GREENFIELD RD,GILBERT,MARICOPA,85234,NO,,CHARTER,40,72.5%,27.5%,100.0%,72.5%,27.5%,100.0%,82.5%,17.5%,100.0%,82.5%,17.5%,100.0%,87.5%,12.5%,100.0%,87.5%,12.5%,100.0%,27.5%,5.0%,12.5%
CAMELBACK ACADEMY,7634 W CAMELBACK RD,GLENDALE,MARICOPA,85303,NO,,CHARTER,65,73.8%,0.0%,73.8%,70.8%,0.0%,70.8%,95.4%,0.0%,95.4%,95.4%,0.0%,95.4%,95.4%,0.0%,95.4%,96.9%,0.0%,96.9%,0.0%,0.0%,0.0%
DESERT MARIGOLD SCHOOL,6210 S 28TH ST,PHOENIX,MARICOPA,85042,NO,,CHARTER,26,23.1%,50.0%,73.1%,15.4%,50.0%,65.4%,53.8%,46.2%,100.0%,53.8%,46.2%,100.0%,53.8%,46.2%,100.0%,53.8%,46.2%,100.0%,50.0%,0.0%,46.2%
LEADING EDGE ACADEMY - GILBERT ELEMENTARY CAMPUS,717 W RAY RD,GILBERT,MARICOPA,85233,NO,,CHARTER,43,25.6%,18.6%,44.2%,25.6%,18.6%,44.2%,81.4%,14.0%,95.3%,83.7%,16.3%,100.0%,86.0%,11.6%,97.7%,90.7%,9.3%,100.0%,23.3%,0.0%,9.3%
LEADING EDGE ACADEMY - EAST MESA CAMPUS,10115 E UNIVERSITY DR,MESA,MARICOPA,,NO,,CHARTER,20,55.0%,20.0%,95.0%,55.0%,20.0%,95.0%,85.0%,15.0%,100.0%,85.0%,15.0%,100.0%,85.0%,15.0%,100.0%,90.0%,10.0%,100.0%,20.0%,0.0%,10.0%
ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS,2820 W KELTON LN,PHOENIX,MARICOPA,,NO,,CHARTER,41,75.6%,19.5%,100.0%,75.6%,19.5%,100.0%,87.8%,12.2%,100.0%,87.8%,12.2%,100.0%,87.8%,12.2%,100.0%,87.8%,12.2%,100.0%,19.5%,0.0%,12.2%
IMAGINE CHARTER SCHOOL AT BELL CANYON,18052 N BLACK CANYON HWY,PHOENIX,MARICOPA,85053,NO,,CHARTER,20,80.0%,20.0%,100.0%,90.0%,10.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,25.0%,0.0%,5.0%
CONTINENTAL ELEMENTARY SCHOOL,1991 E WHITE HOUSE CANYON RD,GREEN VALLEY,PIMA,85614,YES,RN,PUBLIC,61,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,100.0%,0.0%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,3.3%,0.0%,0.0%
MONTESSORI ACADEMY - PARADISE VALLEY,6050 N INVERGORDON RD,PARADISE VALLEY,MARICOPA,85253,NO,,CHARTER,14,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,85.7%,14.3%,100.0%,92.9%,7.1%,100.0%,14.3%,0.0%,7.1%
NEW SCHOOL FOR THE ARTS MIDDLE SCHOOL,1216 E APACHE BLVD,TEMPE,MARICOPA,,NO,,CHARTER,16,62.5%,12.5%,87.5%,62.5%,12.5%,81.3%,75.0%,12.5%,87.5%,75.0%,12.5%,87.5%,75.0%,12.5%,87.5%,75.0%,12.5%,87.5%,12.5%,0.0%,12.5%
VERITAS PREPARATORY ACADEMY,3102 N 56TH ST,PHOENIX,MARICOPA,85018,YES,RN,CHARTER,156,89.7%,9.6%,100.0%,87.8%,12.2%,100.0%,84.6%,8.3%,100.0%,92.3%,7.7%,100.0%,92.9%,7.1%,100.0%,92.3%,7.7%,100.0%,14.7%,0.0%,3.8%
HERITAGE ELEMENTARY SCHOOL - WEST CAMPUS,6805 N 125TH AVE,GLENDALE,MARICOPA,85307,YES,RN,CHARTER,86,79.1%,3.5%,90.7%,83.7%,3.5%,90.7%,97.7%,2.3%,100.0%,97.7%,2.3%,100.0%,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,3.5%,0.0%,2.3%
HEARN ACADEMY ,17606 N 7TH AVE,PHOENIX,MARICOPA,85023,YES,RN,CHARTER,79,92.4%,6.3%,98.7%,92.4%,6.3%,98.7%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,6.3%,0.0%,3.8%
DOBSON ACADEMY A-BALL CHARTER SCHOOL,2207 N DOBSON RD,CHANDLER,MARICOPA,85224,NO,,CHARTER,39,46.2%,0.0%,48.7%,43.6%,0.0%,46.2%,82.1%,0.0%,82.1%,94.9%,0.0%,94.9%,94.9%,0.0%,94.9%,97.4%,0.0%,97.4%,0.0%,0.0%,0.0%
BURKE BASIC SCHOOL,131 E SOUTHERN AVE,MESA,MARICOPA,85210,YES,LPN,CHARTER,88,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.9%,1.1%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.1%,0.0%,0.0%
WESTLAND SCHOOL,4141 N 67TH AVE,PHOENIX,MARICOPA,85033,NO,,CHARTER,16,68.8%,0.0%,68.8%,68.8%,0.0%,68.8%,87.5%,0.0%,87.5%,93.8%,0.0%,93.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
WESTLAND SCHOOL BRIGHTON CAMPUS,8632 W NORTHERN AVE,GLENDALE,MARICOPA,85305,NO,,CHARTER,26,61.5%,0.0%,65.4%,53.8%,0.0%,53.8%,88.5%,0.0%,88.5%,88.5%,0.0%,88.5%,96.2%,0.0%,96.2%,96.2%,0.0%,96.2%,0.0%,0.0%,0.0%
MISSION MONTESSORI ACADEMY,12990 E SHEA BLVD,SCOTTSDALE,MARICOPA,,NO,,CHARTER,18,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,83.3%,16.7%,100.0%,88.9%,11.1%,100.0%,83.3%,16.7%,100.0%,88.9%,11.1%,100.0%,16.7%,0.0%,11.1%
HAPPY VALLEY SCHOOL - PEORIA,7140 W HAPPY VALLEY RD,PEORIA,MARICOPA,,YES,LPN,CHARTER,52,73.1%,26.9%,100.0%,71.2%,28.8%,100.0%,84.6%,15.4%,100.0%,84.6%,15.4%,100.0%,84.6%,15.4%,100.0%,92.3%,7.7%,100.0%,30.8%,0.0%,7.7%
ALTAR VALLEY MIDDLE SCHOOL,16350 W AJO RD,TUCSON,PIMA,85735,NO,,PUBLIC,68,79.4%,13.2%,92.6%,79.4%,13.2%,92.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.5%,1.5%,100.0%,13.2%,0.0%,0.0%
DILCON COMMUNITY SCHOOL,,DILKON,NAVAJO,,YES,LPN,PRIVATE,11,72.7%,0.0%,81.8%,72.7%,0.0%,81.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TRINITY CHRISTIAN SCHOOL - PRESCOTT,1212 WARRIOR WAY,PRESCOTT,YAVAPAI,86305,NO,,PRIVATE,48,52.1%,41.7%,100.0%,50.0%,47.9%,100.0%,75.0%,25.0%,100.0%,75.0%,25.0%,100.0%,70.8%,29.2%,100.0%,79.2%,20.8%,100.0%,47.9%,0.0%,16.7%
SMOKETREE ELEMENTARY SCHOOL,2395 SMOKETREE AVE,LAKE HAVASU CITY,MOHAVE,86403,YES,RN,PUBLIC,64,71.9%,7.8%,79.7%,68.8%,6.3%,75.0%,90.6%,7.8%,98.4%,92.2%,6.3%,98.4%,93.8%,4.7%,98.4%,92.2%,6.3%,98.4%,7.8%,6.3%,6.3%
HAVASUPAI ELEMENTARY SCHOOL,880 CASHMERE DR,LAKE HAVASU CITY,MOHAVE,86404,YES,RN,PUBLIC,101,75.2%,7.9%,83.2%,76.2%,7.9%,84.2%,92.1%,5.0%,97.0%,92.1%,5.0%,97.0%,92.1%,5.0%,97.0%,93.1%,5.0%,98.0%,8.9%,0.0%,5.0%
NAUTILUS ELEMENTARY SCHOOL,1425 PATRICIAN DR,LAKE HAVASU CITY,MOHAVE,86404,YES,RN,PUBLIC,59,88.1%,6.8%,96.6%,89.8%,6.8%,96.6%,96.6%,0.0%,96.6%,96.6%,3.4%,100.0%,91.5%,8.5%,100.0%,98.3%,1.7%,100.0%,6.8%,0.0%,1.7%
ORO GRANDE ELEMENTARY SCHOOL,1250 PAWNEE DR,LAKE HAVASU CITY,MOHAVE,86406,YES,RN,PUBLIC,48,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,100.0%,0.0%,100.0%,4.2%,0.0%,0.0%
JAMAICA ELEMENTARY SCHOOL,3427 JAMAICA BLVD,LAKE HAVASU CITY,MOHAVE,86406,YES,RN,PUBLIC,86,84.9%,11.6%,97.7%,84.9%,11.6%,96.5%,95.3%,3.5%,98.8%,95.3%,3.5%,98.8%,95.3%,3.5%,98.8%,97.7%,1.2%,98.8%,11.6%,0.0%,1.2%
BEAVER DAM ELEMENTARY SCHOOL,3436 E RIO VIRGIN RD.,LITTLEFIELD,MOHAVE,86432,NO,,PUBLIC,32,78.1%,18.8%,100.0%,81.3%,18.8%,100.0%,78.1%,21.9%,100.0%,90.6%,9.4%,100.0%,93.8%,6.3%,100.0%,93.8%,6.3%,100.0%,28.1%,0.0%,3.1%
EL CAPITAN PUBLIC SCHOOL,255 N COTTONWOOD ST,COLORADO CITY,MOHAVE,,YES,RN,PUBLIC,41,12.2%,65.9%,90.2%,24.4%,65.9%,90.2%,24.4%,63.4%,87.8%,19.5%,63.4%,87.8%,22.0%,63.4%,87.8%,24.4%,65.9%,90.2%,65.9%,0.0%,63.4%
KINGMAN MIDDLE SCHOOL,1969 DETROIT AVE,KINGMAN,MOHAVE,86401,NO,,PUBLIC,249,81.1%,14.5%,99.6%,79.1%,15.3%,94.4%,94.4%,5.6%,100.0%,94.0%,6.0%,100.0%,96.4%,3.6%,100.0%,98.8%,1.2%,100.0%,18.5%,1.2%,1.2%
BLACK MOUNTAIN ELEMENTARY SCHOOL,3404 N SANTA MARIA RD,GOLDEN VALLEY,MOHAVE,86413,YES,RN,PUBLIC,56,62.5%,21.4%,91.1%,58.9%,28.6%,87.5%,92.9%,5.4%,100.0%,92.9%,7.1%,100.0%,94.6%,3.6%,98.2%,100.0%,0.0%,100.0%,28.6%,0.0%,0.0%
MOUNT TIPTON SCHOOL,16500 N PIERCE FERRY RD,DOLAN SPRINGS,MOHAVE,86441,NO,,PUBLIC,20,80.0%,5.0%,85.0%,80.0%,5.0%,85.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,100.0%,0.0%,100.0%,95.0%,5.0%,100.0%,5.0%,0.0%,5.0%
WHITE CLIFFS MIDDLE SCHOOL,3550 PROSPECTOR ST,KINGMAN,MOHAVE,86401,YES,RN,PUBLIC,171,84.8%,5.8%,94.2%,84.2%,9.9%,94.2%,96.5%,2.9%,99.4%,96.5%,2.9%,99.4%,96.5%,2.9%,99.4%,95.3%,4.1%,99.4%,9.9%,0.6%,2.9%
TOPOCK ELEMENTARY SCHOOL,5083 TULE DR,TOPOCK,MOHAVE,86436,NO,,PUBLIC,15,100.0%,0.0%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,6.7%,0.0%,0.0%
BULLHEAD CITY JR HIGH SCHOOL,1062 HANCOCK RD,BULLHEAD CITY,MOHAVE,86442,NO,,PUBLIC,270,95.6%,3.7%,99.3%,95.2%,4.1%,99.3%,98.9%,0.7%,99.6%,99.3%,0.4%,99.6%,98.9%,0.7%,99.6%,99.3%,0.4%,99.6%,4.1%,0.0%,0.4%
MOHAVE VALLEY JUNIOR HIGH SCHOOL,6565 GIRARD AVE,MOHAVE VALLEY,MOHAVE,,NO,,PUBLIC,131,81.7%,3.8%,86.3%,81.7%,3.8%,85.5%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,3.8%,0.0%,3.8%
TRI-CITY CHRISTIAN ACADEMY,2211 W GERMANN RD,CHANDLER,MARICOPA,85286,NO,,PRIVATE,18,77.8%,11.1%,88.9%,72.2%,16.7%,88.9%,88.9%,5.6%,94.4%,88.9%,5.6%,94.4%,88.9%,5.6%,94.4%,88.9%,5.6%,94.4%,16.7%,0.0%,5.6%
IMMACULATE CONCEPTION CATHOLIC SCHOOL,700 NORTH BILL GRAY ROAD,COTTONWOOD,YAVAPAI,86326,NO,,PRIVATE,17,35.3%,0.0%,100.0%,35.3%,0.0%,35.3%,88.2%,0.0%,88.2%,88.2%,0.0%,88.2%,82.4%,0.0%,82.4%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
"MANY FARMS COMMUNITY SCHOOL, INC - 86538",HWY 191,MANY FARMS,APACHE,86538,NO,,PUBLIC,23,69.6%,0.0%,69.6%,69.6%,0.0%,69.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TUCSON WALDORF SCHOOL,3605 E RIVER RD,TUCSON,PIMA,85718,NO,,PRIVATE,18,77.8%,22.2%,100.0%,44.4%,55.6%,100.0%,77.8%,22.2%,100.0%,77.8%,22.2%,100.0%,55.6%,44.4%,100.0%,72.2%,27.8%,100.0%,55.6%,0.0%,22.2%
KINGMAN ACADEMY OF LEARNING - MIDDLE SCHOOL,3269 N HARRISON ST,KINGMAN,MOHAVE,,NO,,CHARTER,109,70.6%,8.3%,78.9%,69.7%,9.2%,78.9%,97.2%,2.8%,100.0%,98.2%,1.8%,100.0%,97.2%,2.8%,100.0%,97.2%,2.8%,100.0%,10.1%,0.0%,1.8%
TELESIS PREPARATORY ACADEMY,2598 STARLITE LN,LAKE HAVASU CITY,MOHAVE,86403,NO,,CHARTER,21,61.9%,38.1%,100.0%,61.9%,38.1%,100.0%,61.9%,38.1%,100.0%,61.9%,38.1%,100.0%,61.9%,38.1%,100.0%,61.9%,38.1%,100.0%,38.1%,0.0%,38.1%
MOHAVE ACCELERATED ELEMENTARY SCHOOL,625 MARINA BLVD,BULLHEAD CITY,MOHAVE,,NO,,CHARTER,81,92.6%,1.2%,98.8%,92.6%,1.2%,93.8%,98.8%,0.0%,98.8%,98.8%,0.0%,98.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.2%,0.0%,0.0%
DESERT STAR ACADEMY,"5599 S HWY 95, UNIT 2",FORT MOHAVE,MOHAVE,,NO,,CHARTER,61,80.3%,18.0%,98.4%,80.3%,18.0%,98.4%,95.1%,4.9%,100.0%,95.1%,4.9%,100.0%,96.7%,3.3%,100.0%,95.1%,4.9%,100.0%,18.0%,0.0%,3.3%
YOUNG SCHOLARS ACADEMY,1501 E VALENCIA RD,BULLHEAD CITY,MOHAVE,86426,NO,,CHARTER,47,63.8%,8.5%,72.3%,63.8%,8.5%,72.3%,87.2%,6.4%,93.6%,89.4%,6.4%,95.7%,93.6%,4.3%,97.9%,89.4%,6.4%,95.7%,8.5%,6.4%,6.4%
MASADA CHARTER SCHOOL,365 W CANNON AVE,COLORADO CITY,MOHAVE,,NO,,CHARTER,47,48.9%,6.4%,72.3%,40.4%,10.6%,74.5%,40.4%,51.1%,91.5%,19.1%,6.4%,76.6%,57.4%,19.1%,76.6%,38.3%,51.1%,89.4%,51.1%,0.0%,6.4%
HOPE CHRISTIAN ACADEMY,1125 N DOBSON RD,CHANDLER,MARICOPA,85224,NO,,PRIVATE,11,36.4%,63.6%,100.0%,36.4%,63.6%,100.0%,81.8%,18.2%,100.0%,81.8%,18.2%,100.0%,72.7%,27.3%,100.0%,72.7%,27.3%,100.0%,63.6%,0.0%,18.2%
WASHINGTON SCHOOL,300 W OAK ST,WINSLOW,NAVAJO,86047,NO,,PUBLIC,124,87.9%,2.4%,91.9%,87.9%,2.4%,90.3%,96.8%,2.4%,99.2%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
JOSEPH CITY ELEMENTARY SCHOOL,8176 N WESTOVER ST,JOSEPH CITY,NAVAJO,86032,NO,,PUBLIC,40,95.0%,5.0%,100.0%,65.0%,5.0%,70.0%,95.0%,5.0%,100.0%,92.5%,7.5%,100.0%,100.0%,0.0%,100.0%,95.0%,5.0%,100.0%,7.5%,0.0%,5.0%
INDIAN WELLS ELEMENTARY,JUNCTION OF STATE ROUTE 77/15,INDIAN WELLS,NAVAJO,86031,YES,RN,PUBLIC,40,95.0%,2.5%,100.0%,95.0%,2.5%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.5%,0.0%,0.0%
