,Unnamed: 0,school,type,address,city,county,zip,nurse,enrolled,dtap,polio,mmr,hepb,var,exempt_dtap,exempt_polio,exempt_mmr,exempt_hepb,exempt_var,year,mmr_vax_count,exempt_count_mmr,unvax_mmr,missing_forms_mmr,polio_vax_count,exempt_count_polio,unvax_polio,missing_forms_polio,dtap_vax_count,exempt_count_dtap,unvax_dtap,missing_forms_dtap,hep_vax_count,exempt_count_hep,unvax_hep,missing_forms_hep,var_vax_count,exempt_count_var,unvax_var,missing_forms_var,mf2_mmr,mf2_polio,mf2_dtap,mf2_hep,mf2_var,mmr_herd_immune,polio_herd_immune,dtap_herd_immune,hep_herd_immune,var_herd_immune
80,80,arizona conservatory for arts and academics elementary,charter,16454 n 28th ave.,phoenix,maricopa,85053.0,n,55.0,0.818,0.836,0.818,0.836,0.745,0.182,0.16399999999999998,0.182,0.16399999999999998,0.16399999999999998,2015,45.0,9.0,10.0,1.0,46.0,8.0,9.0,1.0,45.0,9.0,10.0,1.0,46.0,8.0,9.0,1.0,41.0,7.0,14.0,7.0,no,no,no,no,yes,no,no,no,no,no
81,81,arizona cultural academy,private,7810 s 42nd pl.,phoenix,maricopa,85034.0,n,25.0,0.96,0.96,0.92,0.96,0.8,0.04,0.04,0.08,0.04,0.04,2015,23.0,2.0,2.0,0.0,24.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,20.0,1.0,5.0,4.0,no,no,no,no,yes,no,yes,yes,yes,no
82,82,arizona desert elementary school (san luis),public,p.o. box 6870,san luis,yuma,85349.0,y,82.0,1.0,1.0,1.0,1.0,0.902,0.0,0.0,0.0,0.0,0.0,2015,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,74.0,0.0,8.0,8.0,no,no,no,no,yes,yes,yes,yes,yes,no
83,83,arizona desert elementary school (tolleson),public,8803 w van buren st.,tolleson,maricopa,85353.0,n,79.0,0.9870000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,79.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,78.0,0.0,1.0,1.0,79.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
87,87,arredondo elementary school,public,1330 e carson dr.,tempe,maricopa,85282.0,y,44.0,0.9550000000000001,0.9550000000000001,1.0,0.9770000000000001,0.9770000000000001,0.0,0.0,0.0,0.0,0.023,2015,44.0,0.0,0.0,0.0,43.0,0.0,1.0,1.0,43.0,0.0,1.0,1.0,43.0,0.0,1.0,1.0,43.0,1.0,1.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
89,89,arrowhead elementary school (glendale),public,7490 w. union hills dr.,glendale,maricopa,85308.0,y,102.0,0.951,0.951,0.961,0.951,0.892,0.049,0.049,0.039,0.049,0.039,2015,99.0,4.0,3.0,-1.0,98.0,5.0,4.0,-1.0,98.0,5.0,4.0,-1.0,98.0,5.0,4.0,-1.0,91.0,4.0,11.0,7.0,no,no,no,no,yes,yes,yes,yes,yes,no
90,90,arrowhead elementary school (phoenix),public,3820 e nisbet rd. ,phoenix,maricopa,85032.0,y,52.0,0.923,0.9620000000000001,0.9420000000000001,0.981,0.885,0.038,0.038,0.038,0.019,0.038,2015,49.0,2.0,3.0,1.0,51.0,2.0,1.0,-1.0,48.0,2.0,4.0,2.0,52.0,1.0,0.0,-1.0,47.0,2.0,5.0,3.0,no,no,yes,no,yes,no,yes,no,yes,no
91,91,arroyo school,public,4535 w cholla st. ,glendale,maricopa,85304.0,n,39.0,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.897,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,2015,38.0,1.0,1.0,0.0,38.0,1.0,1.0,0.0,38.0,1.0,1.0,0.0,38.0,1.0,1.0,0.0,35.0,0.0,4.0,4.0,no,no,no,no,yes,yes,yes,yes,yes,no
92,92,arthur m. hamilton school,public,2020 w. durango st.,phoenix,maricopa,85009.0,n,23.0,0.9570000000000001,0.9570000000000001,1.0,0.9570000000000001,0.9570000000000001,0.0,0.0,0.0,0.0,0.0,2015,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
93,93,arts academy at estrella mountain,charter,2504 s 91st ave.,tolleson,maricopa,85353.0,n,120.0,0.9500000000000001,0.958,0.958,0.9920000000000001,1.0,0.0,0.0,0.0,0.0,0.0,2015,115.0,0.0,5.0,5.0,115.0,0.0,5.0,5.0,115.0,0.0,5.0,5.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,yes,yes,yes,no,no,yes,yes,yes,yes,yes
97,97,ashland ranch elementary,public,1945 south ashland ranch rd.,gilbert,maricopa,85295.0,y,107.0,0.963,0.953,0.953,0.9720000000000001,0.738,0.037000000000000005,0.047,0.047,0.027999999999999997,0.027999999999999997,2015,102.0,5.0,5.0,0.0,102.0,5.0,5.0,0.0,104.0,4.0,3.0,-1.0,105.0,3.0,2.0,-1.0,79.0,3.0,28.0,25.0,no,no,no,no,yes,yes,yes,yes,yes,no
98,98,ashton ranch,public,14898 w acoma dr. ,surprise,maricopa,85379.0,y,65.0,0.908,0.9540000000000001,0.923,0.938,0.7540000000000001,0.077,0.046,0.077,0.046,0.0,2015,60.0,5.0,5.0,0.0,63.0,3.0,2.0,-1.0,60.0,5.0,5.0,0.0,61.0,3.0,4.0,1.0,50.0,0.0,15.0,15.0,no,no,no,no,yes,no,yes,no,no,no
99,99,asu preparatory academy,charter,735 east. filmore st.,phoenix,maricopa,85006.0,y,75.0,0.96,0.96,0.96,0.96,0.853,0.04,0.04,0.04,0.04,0.04,2015,72.0,3.0,3.0,0.0,72.0,3.0,3.0,0.0,72.0,3.0,3.0,0.0,72.0,3.0,3.0,0.0,64.0,3.0,11.0,8.0,no,no,no,no,yes,yes,yes,yes,yes,no
100,100,asu preparatory academy polytechnic elementary,charter,6950 e. william's field rd.,mesa,maricopa,85212.0,n,75.0,0.973,0.973,0.973,0.9870000000000001,0.893,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.013000000000000001,0.0,2015,73.0,2.0,2.0,0.0,73.0,2.0,2.0,0.0,73.0,2.0,2.0,0.0,75.0,1.0,0.0,-1.0,67.0,0.0,8.0,8.0,no,no,no,no,yes,yes,yes,yes,yes,no
101,101,athos traditional academy,charter,3201 s gilbert rd.,chandler,maricopa,85286.0,n,139.0,0.9209999999999999,0.9209999999999999,0.9279999999999999,0.914,0.8490000000000001,0.079,0.079,0.07200000000000001,0.086,0.07200000000000001,2015,129.0,10.0,10.0,0.0,129.0,11.0,10.0,-1.0,129.0,11.0,10.0,-1.0,128.0,12.0,11.0,-1.0,119.0,9.0,20.0,11.0,no,no,no,no,yes,no,no,no,no,no
103,103,audrey and robert ryan elementary,public,4600 s bright angel way,chandler,maricopa,85249.0,n,73.0,0.9450000000000001,0.9590000000000001,0.9450000000000001,0.9450000000000001,0.9450000000000001,0.055,0.040999999999999995,0.055,0.055,0.055,2015,69.0,4.0,4.0,0.0,71.0,3.0,2.0,-1.0,69.0,4.0,4.0,0.0,69.0,4.0,4.0,0.0,69.0,4.0,4.0,0.0,no,no,no,no,no,no,yes,no,no,no
104,104,augusta ranch elementary,public,9430 e. neville ave.,mesa,maricopa,85209.0,y,104.0,0.923,0.923,0.923,0.913,0.779,0.077,0.077,0.077,0.087,0.077,2015,96.0,8.0,8.0,0.0,96.0,8.0,8.0,0.0,96.0,8.0,8.0,0.0,95.0,9.0,9.0,0.0,82.0,7.0,22.0,15.0,no,no,no,no,yes,no,no,no,no,no
105,105,augustus h shaw jr school,public,123 n 13th st.,phoenix,maricopa,85034.0,y,55.0,0.836,0.836,0.836,0.855,0.836,0.16399999999999998,0.16399999999999998,0.16399999999999998,0.145,0.145,2015,46.0,8.0,9.0,1.0,46.0,8.0,9.0,1.0,46.0,8.0,9.0,1.0,48.0,7.0,7.0,0.0,46.0,7.0,9.0,2.0,no,no,no,no,yes,no,no,no,no,no
106,106,avalon elementary,charter,1045 s. san marcos dr. ,apache junction,pinal,85120.0,n,58.0,0.828,0.8620000000000001,0.828,0.8790000000000001,0.7070000000000001,0.172,0.138,0.172,0.121,0.0,2015,49.0,9.0,9.0,0.0,50.0,7.0,8.0,1.0,49.0,9.0,9.0,0.0,51.0,7.0,7.0,0.0,42.0,0.0,16.0,16.0,no,no,no,no,yes,no,no,no,no,no
108,108,bagdad school,public,515 breezy circle,bagdad,yavapai,86321.0,n,38.0,0.9740000000000001,0.9740000000000001,0.9740000000000001,1.0,0.9470000000000001,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.0,2015,38.0,1.0,0.0,-1.0,38.0,1.0,0.0,-1.0,38.0,1.0,0.0,-1.0,38.0,0.0,0.0,0.0,36.0,0.0,2.0,2.0,no,no,no,no,yes,yes,yes,yes,yes,no
109,109,bales elementary school,public,25400 w maricopa rd.,buckeye,maricopa,85326.0,n,96.0,0.958,0.9690000000000001,0.9690000000000001,0.958,0.8440000000000001,0.021,0.021,0.01,0.01,0.0,2015,94.0,1.0,2.0,1.0,94.0,2.0,2.0,0.0,92.0,2.0,4.0,2.0,92.0,1.0,4.0,3.0,82.0,0.0,14.0,14.0,no,no,yes,yes,yes,yes,yes,yes,yes,no
110,110,balsz elementary school,public,4309 e. belleview st. ,phoenix,maricopa,85008.0,y,85.0,0.976,1.0,1.0,1.0,0.988,0.0,0.0,0.0,0.0,0.0,2015,85.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,83.0,0.0,2.0,2.0,85.0,0.0,0.0,0.0,84.0,0.0,1.0,1.0,no,no,yes,no,no,yes,yes,yes,yes,yes
111,111,barbara b. robey elementary,public,5340 wigwam creek blvd.,pitchfield park,maricopa,85340.0,y,123.0,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.016,0.016,0.016,0.016,0.016,2015,122.0,2.0,1.0,-1.0,122.0,2.0,1.0,-1.0,122.0,2.0,1.0,-1.0,122.0,2.0,1.0,-1.0,122.0,2.0,1.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
112,112,barbara bush elementary school,public,4925 e ingram st. ,mesa,maricopa,85205.0,y,68.0,0.9259999999999999,0.9259999999999999,0.9259999999999999,0.912,0.8240000000000001,0.07400000000000001,0.07400000000000001,0.07400000000000001,0.08800000000000001,0.015,2015,63.0,5.0,5.0,0.0,63.0,5.0,5.0,0.0,63.0,5.0,5.0,0.0,63.0,6.0,5.0,-1.0,57.0,1.0,11.0,10.0,no,no,no,no,yes,no,no,no,no,no
113,113,basha elementary,public,3535 s basha rd.,chandler,maricopa,85248.0,n,105.0,1.0,1.0,1.0,1.0,0.667,0.0,0.0,0.0,0.0,0.038,2015,105.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,71.0,3.0,34.0,31.0,no,no,no,no,yes,yes,yes,yes,yes,no
114,114,basis - goodyear primary,charter,15800 w. sherman st.,goodyear,maricopa,85338.0,n,89.0,0.865,0.9209999999999999,0.91,0.9209999999999999,0.865,0.135,0.079,0.09,0.079,0.067,2015,81.0,8.0,8.0,0.0,82.0,7.0,7.0,0.0,77.0,11.0,12.0,1.0,82.0,7.0,7.0,0.0,77.0,6.0,12.0,6.0,no,no,no,no,yes,no,no,no,no,no
115,115,basis - oro valley primary,charter,11129 north oracle rd.,oro valley,pima,85737.0,n,126.0,0.976,0.968,0.968,0.968,0.929,0.024,0.032,0.032,0.032,0.024,2015,122.0,4.0,4.0,0.0,122.0,4.0,4.0,0.0,123.0,3.0,3.0,0.0,122.0,4.0,4.0,0.0,118.0,3.0,8.0,5.0,no,no,no,no,yes,yes,yes,yes,yes,no
116,116,basis - phoenix central,charter,201 e indianola ave.,phoenix,maricopa,85012.0,n,144.0,0.924,0.9309999999999999,0.924,0.924,0.8470000000000001,0.076,0.069,0.076,0.076,0.055999999999999994,2015,134.0,11.0,10.0,-1.0,135.0,10.0,9.0,-1.0,134.0,11.0,10.0,-1.0,134.0,11.0,10.0,-1.0,122.0,7.0,22.0,15.0,no,no,no,no,yes,no,no,no,no,no
117,117,basis - prescott,charter,1901 prescott lakes pkwy,prescott,yavapai,86301.0,n,53.0,0.755,0.755,0.7170000000000001,0.8490000000000001,0.604,0.245,0.245,0.28300000000000003,0.151,0.17,2015,39.0,12.0,14.0,2.0,41.0,11.0,12.0,1.0,41.0,11.0,12.0,1.0,45.0,7.0,8.0,1.0,33.0,6.0,20.0,14.0,yes,no,no,no,yes,no,no,no,no,no
118,118,basis - scottsdale primary,charter,7214 e jenan dr. ,scottsdale,maricopa,85260.0,n,56.0,0.9640000000000001,0.9640000000000001,0.9640000000000001,0.946,0.9109999999999999,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.054000000000000006,0.036000000000000004,2015,54.0,2.0,2.0,0.0,54.0,2.0,2.0,0.0,54.0,2.0,2.0,0.0,53.0,3.0,3.0,0.0,52.0,2.0,4.0,2.0,no,no,no,no,yes,yes,yes,yes,no,no
119,119,basis - tucson middle school,charter,3825 e 2nd st.,tucson,pima,85716.0,n,161.0,0.9500000000000001,0.938,0.9440000000000001,0.9570000000000001,0.8940000000000001,0.05,0.062000000000000006,0.055999999999999994,0.043,0.043,2015,152.0,9.0,9.0,0.0,152.0,10.0,9.0,-1.0,153.0,8.0,8.0,0.0,155.0,7.0,6.0,-1.0,144.0,7.0,17.0,10.0,no,no,no,no,yes,no,no,yes,yes,no
120,120,basis chandler primary school,charter,204 w chandler heights rd.,chandler,maricopa,85248.0,n,64.0,0.9690000000000001,0.953,0.9690000000000001,0.9690000000000001,0.953,0.031000000000000003,0.047,0.031000000000000003,0.031000000000000003,0.031000000000000003,2015,63.0,2.0,1.0,-1.0,61.0,3.0,3.0,0.0,63.0,2.0,1.0,-1.0,63.0,2.0,1.0,-1.0,61.0,2.0,3.0,1.0,no,no,no,no,no,yes,yes,yes,yes,yes
121,121,bayer private school,private,23555 n. 67th ave.,glendale,maricopa,85310.0,y,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
123,123,beaver creek school,public,4810 east beaver creek rd.,rimrock,yavapai,86335.0,n,32.0,0.7809999999999999,0.75,0.7809999999999999,0.9690000000000001,0.813,0.0,0.0,0.0,0.0,0.0,2015,25.0,0.0,7.0,7.0,24.0,0.0,8.0,8.0,25.0,0.0,7.0,7.0,32.0,0.0,0.0,0.0,27.0,0.0,5.0,5.0,yes,yes,yes,no,yes,no,no,no,yes,no
124,124,beaver dam elementary,public,3436 e. rio virgin rd.,beaver dam,mohave,86432.0,n,37.0,0.919,0.919,0.919,0.919,0.8109999999999999,0.081,0.081,0.081,0.081,0.081,2015,35.0,3.0,2.0,-1.0,35.0,3.0,2.0,-1.0,35.0,3.0,2.0,-1.0,35.0,3.0,2.0,-1.0,31.0,3.0,6.0,3.0,no,no,no,no,yes,no,no,no,no,no
125,125,bella vista elementary school,public,801 n lenzner ave.,sierra vista,cochise,85635.0,y,48.0,0.938,0.958,0.938,0.958,0.833,0.042,0.042,0.042,0.042,0.0,2015,46.0,2.0,2.0,0.0,46.0,2.0,2.0,0.0,46.0,2.0,2.0,0.0,46.0,2.0,2.0,0.0,40.0,0.0,8.0,8.0,no,no,no,no,yes,no,yes,no,yes,no
126,126,bellair elementary school,public,4701 w grovers ave. ,glendale,maricopa,85308.0,y,63.0,0.905,0.905,0.9209999999999999,0.9209999999999999,0.8890000000000001,0.079,0.079,0.063,0.079,0.048,2015,59.0,4.0,4.0,0.0,58.0,5.0,5.0,0.0,58.0,5.0,5.0,0.0,59.0,5.0,4.0,-1.0,57.0,3.0,6.0,3.0,no,no,no,no,yes,no,no,no,no,no
127,127,benchmark school,charter,4120 e. acoma dr.,phoenix,maricopa,85032.0,n,60.0,0.9500000000000001,0.9670000000000001,0.85,0.9500000000000001,0.75,0.033,0.033,0.033,0.033,0.033,2015,51.0,2.0,9.0,7.0,59.0,2.0,1.0,-1.0,58.0,2.0,2.0,0.0,58.0,2.0,2.0,0.0,45.0,2.0,15.0,13.0,yes,no,no,no,yes,no,yes,yes,yes,no
128,128,benjamin franklin charter school - gilbert,charter,1475 s val vista dr. ,gilbert,maricopa,85296.0,y,83.0,0.867,0.867,0.88,0.867,0.807,0.133,0.133,0.12,0.133,0.10800000000000001,2015,74.0,9.0,9.0,0.0,72.0,10.0,11.0,1.0,72.0,10.0,11.0,1.0,72.0,10.0,11.0,1.0,67.0,8.0,16.0,8.0,no,no,no,no,yes,no,no,no,no,no
129,129,benjamin franklin charter school - power,charter,22951 s power rd.,queen creek,maricopa,85142.0,y,92.0,0.772,0.793,0.761,0.826,0.5870000000000001,0.228,0.207,0.239,0.174,0.141,2015,71.0,17.0,21.0,4.0,73.0,16.0,19.0,3.0,72.0,17.0,20.0,3.0,76.0,14.0,16.0,2.0,55.0,8.0,37.0,29.0,yes,yes,yes,yes,yes,no,no,no,no,no
130,130,benjamin franklin charter school - queen,charter,22120 queen creek rd.,queen creek,maricopa,85142.0,y,110.0,0.809,0.809,0.818,0.8270000000000001,0.755,0.19100000000000003,0.19100000000000003,0.182,0.17300000000000001,0.17300000000000001,2015,90.0,17.0,20.0,3.0,89.0,17.0,21.0,4.0,89.0,17.0,21.0,4.0,91.0,16.0,19.0,3.0,84.0,15.0,26.0,11.0,yes,yes,yes,yes,yes,no,no,no,no,no
131,131,bennett academy,charter,2930 w bethany home rd.,phoenix,maricopa,85017.0,n,22.0,0.9550000000000001,0.9550000000000001,1.0,1.0,0.773,0.0,0.0,0.0,0.0,0.0,2015,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,18.0,0.0,4.0,4.0,no,no,no,no,yes,yes,yes,yes,yes,no
132,132,bennette academy venture site,charter,1535 w dunlap ave.,phoenix,maricopa,85021.0,n,22.0,0.773,0.818,0.682,0.818,0.5910000000000001,0.091,0.136,0.136,0.136,0.136,2015,16.0,3.0,6.0,3.0,18.0,3.0,4.0,1.0,18.0,2.0,4.0,2.0,18.0,3.0,4.0,1.0,14.0,2.0,8.0,6.0,yes,no,yes,no,yes,no,no,no,no,no
133,133,benson unified school,public,360 s patagonia st.,benson,cochise,85602.0,y,73.0,0.973,0.973,0.918,0.904,0.863,0.027000000000000003,0.027000000000000003,0.08199999999999999,0.08199999999999999,0.055,2015,68.0,6.0,5.0,-1.0,72.0,2.0,1.0,-1.0,72.0,2.0,1.0,-1.0,66.0,6.0,7.0,1.0,63.0,4.0,10.0,6.0,no,no,no,no,yes,no,yes,yes,no,no
134,134,bernard black elementary,public,6550 s 27th ave.,phoenix,maricopa,85041.0,y,96.0,0.99,0.99,0.99,1.0,0.948,0.0,0.0,0.0,0.0,0.0,2015,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,92.0,0.0,4.0,4.0,no,no,no,no,yes,yes,yes,yes,yes,no
136,136,big park community school,public,25 w saddlehorn ct.,sedona,yavapai,86351.0,n,23.0,0.9570000000000001,0.9570000000000001,0.9570000000000001,0.9570000000000001,0.913,0.043,0.043,0.043,0.043,0.043,2015,23.0,1.0,0.0,-1.0,23.0,1.0,0.0,-1.0,23.0,1.0,0.0,-1.0,23.0,1.0,0.0,-1.0,21.0,1.0,2.0,1.0,no,no,no,no,no,yes,yes,yes,yes,no
137,137,biltmore prep,public,4601 n 34th st.,phoenix,maricopa,85018.0,y,104.0,1.0,1.0,1.0,1.0,0.7120000000000001,0.0,0.0,0.0,0.0,0.0,2015,104.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,75.0,0.0,29.0,29.0,no,no,no,no,yes,yes,yes,yes,yes,no
138,138,black mountain elementary school (cave creek),public,33016 n 60th st.,cave creek,maricopa,85327.0,y,40.0,0.975,0.925,0.925,0.925,0.925,0.025,0.075,0.075,0.075,0.075,2015,37.0,3.0,3.0,0.0,37.0,3.0,3.0,0.0,39.0,1.0,1.0,0.0,37.0,3.0,3.0,0.0,37.0,3.0,3.0,0.0,no,no,no,no,no,no,no,yes,no,no
139,139,black mountain elementary school (golden valley),public,3404 santa maria rd.,golden valley,mohave,86413.0,y,52.0,0.923,0.923,0.9620000000000001,0.923,0.5770000000000001,0.077,0.077,0.038,0.077,0.0,2015,51.0,2.0,1.0,-1.0,48.0,4.0,4.0,0.0,48.0,4.0,4.0,0.0,48.0,4.0,4.0,0.0,31.0,0.0,21.0,21.0,no,no,no,no,yes,yes,no,no,no,no
141,141,blackwater community school,charter,3652 e. blackwater school rd.,coolidge,pinal,85128.0,y,61.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,61.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
142,142,blake primary school,public,701 s navajo ave.,parker,la paz,85344.0,n,135.0,0.963,0.97,0.963,0.985,0.9329999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,2015,131.0,1.0,4.0,3.0,131.0,1.0,4.0,3.0,131.0,1.0,4.0,3.0,133.0,1.0,2.0,1.0,126.0,0.0,9.0,9.0,yes,yes,yes,no,yes,yes,yes,yes,yes,no
143,143,blenman elementary school,public,1695 n country club rd. ,tucson,pima,85716.0,y,62.0,0.9840000000000001,0.9840000000000001,1.0,0.9840000000000001,0.968,0.0,0.0,0.0,0.016,0.0,2015,62.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,62.0,1.0,0.0,-1.0,61.0,0.0,1.0,1.0,no,no,no,no,no,yes,yes,yes,yes,yes
145,145,bloom elementary school,public,8310 e pima st. ,tucson,pima,85715.0,y,48.0,0.9790000000000001,0.9790000000000001,0.9790000000000001,1.0,0.9790000000000001,0.021,0.0,0.021,0.0,0.0,2015,47.0,1.0,1.0,0.0,47.0,0.0,1.0,1.0,47.0,1.0,1.0,0.0,48.0,0.0,0.0,0.0,47.0,0.0,1.0,1.0,no,no,no,no,no,yes,yes,yes,yes,yes
146,146,blue ridge elementary school,public,1200 w white mountain blvd.,lakeside,navajo,85929.0,n,115.0,0.887,0.878,0.887,0.904,0.8,0.096,0.096,0.096,0.096,0.096,2015,103.0,10.0,12.0,2.0,101.0,10.0,14.0,4.0,103.0,10.0,12.0,2.0,104.0,10.0,11.0,1.0,92.0,9.0,23.0,14.0,yes,yes,yes,no,yes,no,no,no,no,no
147,147,bonillas  elementary school,public,4757 e winsett st. ,tucson,pima,85711.0,y,68.0,0.985,0.985,0.985,0.985,0.985,0.0,0.0,0.0,0.0,0.0,2015,67.0,0.0,1.0,1.0,67.0,0.0,1.0,1.0,67.0,0.0,1.0,1.0,67.0,0.0,1.0,1.0,67.0,0.0,1.0,1.0,no,no,no,no,no,yes,yes,yes,yes,yes
149,149,bonnie brennan school,public,100 cochise dr.,winslow,navajo,86047.0,n,143.0,0.951,0.9440000000000001,0.958,0.965,0.881,0.035,0.042,0.042,0.027999999999999997,0.027999999999999997,2015,137.0,6.0,6.0,0.0,135.0,6.0,8.0,2.0,136.0,5.0,7.0,2.0,138.0,4.0,5.0,1.0,126.0,4.0,17.0,13.0,no,yes,yes,no,yes,yes,no,yes,yes,no
150,150,booth-fickett math/science magnet school,public,450 s montego dr.,tucson,pima,85710.0,y,60.0,0.9670000000000001,0.9670000000000001,0.9670000000000001,0.9670000000000001,0.883,0.033,0.033,0.033,0.033,0.033,2015,59.0,2.0,1.0,-1.0,59.0,2.0,1.0,-1.0,59.0,2.0,1.0,-1.0,59.0,2.0,1.0,-1.0,53.0,2.0,7.0,5.0,no,no,no,no,yes,yes,yes,yes,yes,no
151,151,borman elementary,public,6630 ligthning dr.,tucson,pima,85708.0,n,105.0,0.99,0.99,0.99,0.99,0.6859999999999999,0.01,0.01,0.01,0.01,0.0,2015,104.0,2.0,1.0,-1.0,104.0,2.0,1.0,-1.0,104.0,2.0,1.0,-1.0,104.0,2.0,1.0,-1.0,73.0,0.0,32.0,32.0,no,no,no,no,yes,yes,yes,yes,yes,no
152,152,borton primary magnet school,public,700 e 22nd st.,tucson,pima,85713.0,y,72.0,1.0,1.0,1.0,0.986,0.9309999999999999,0.0,0.0,0.0,0.013999999999999999,0.013999999999999999,2015,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,71.0,1.0,1.0,0.0,68.0,1.0,4.0,3.0,no,no,no,no,yes,yes,yes,yes,yes,no
153,153,boulder creek elementary school (mesa),public,8045 e portobello ave.,mesa,maricopa,85212.0,y,67.0,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.925,0.836,0.06,0.06,0.06,0.06,0.045,2015,63.0,4.0,4.0,0.0,63.0,4.0,4.0,0.0,63.0,4.0,4.0,0.0,62.0,4.0,5.0,1.0,57.0,3.0,10.0,7.0,no,no,no,no,yes,no,no,no,no,no
154,154,boulder creek elementary school (phoenix),public,22801 n 22nd st.,phoenix,maricopa,85024.0,y,100.0,0.96,0.97,0.97,0.96,0.93,0.04,0.03,0.03,0.04,0.03,2015,97.0,3.0,3.0,0.0,97.0,3.0,3.0,0.0,96.0,4.0,4.0,0.0,96.0,4.0,4.0,0.0,93.0,3.0,7.0,4.0,no,no,no,no,yes,yes,yes,yes,yes,no
157,157,bret tarver elementary,public,4308 n 51st ave.,phoenix,maricopa,85031.0,y,134.0,0.97,0.985,0.985,0.993,0.873,0.015,0.015,0.015,0.006999999999999999,0.0,2015,132.0,2.0,2.0,0.0,132.0,2.0,2.0,0.0,130.0,2.0,4.0,2.0,134.0,1.0,0.0,-1.0,117.0,0.0,17.0,17.0,no,no,yes,no,yes,yes,yes,yes,yes,no
159,159,bright beginnings school #1,charter,400 n andersen blvd.,chandler,maricopa,85224.0,n,53.0,0.943,0.943,0.925,0.943,0.868,0.057,0.057,0.075,0.057,0.057,2015,50.0,4.0,3.0,-1.0,50.0,3.0,3.0,0.0,50.0,3.0,3.0,0.0,50.0,3.0,3.0,0.0,47.0,3.0,6.0,3.0,no,no,no,no,yes,no,no,no,no,no
160,160,brinton elementary,public,11455 e sunland ave.,mesa,maricopa,85208.0,y,67.0,0.925,0.9550000000000001,0.9550000000000001,0.985,0.8959999999999999,0.03,0.03,0.03,0.015,0.0,2015,64.0,2.0,3.0,1.0,64.0,2.0,3.0,1.0,62.0,2.0,5.0,3.0,66.0,1.0,1.0,0.0,61.0,0.0,6.0,6.0,no,no,yes,no,yes,yes,yes,no,yes,no
161,161,broadmor elementary,public,311 e aepli dr. ,tempe,maricopa,85282.0,y,92.0,0.924,0.935,0.946,0.935,0.826,0.065,0.065,0.054000000000000006,0.065,0.043,2015,88.0,5.0,4.0,-1.0,87.0,6.0,5.0,-1.0,86.0,6.0,6.0,0.0,87.0,6.0,5.0,-1.0,76.0,4.0,16.0,12.0,no,no,no,no,yes,no,no,no,no,no
